Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Oct 31, 2023 11:00 PM;Nov 1, 2023 12:00 AM;36,478.48;12,342.00;1,562.75;10,779.25;0.00;24,136.48
Nov 1, 2023 12:00 AM;Nov 1, 2023 1:00 AM;32,869.58;14,566.00;2,257.00;12,309.00;0.00;18,303.58
Nov 1, 2023 1:00 AM;Nov 1, 2023 2:00 AM;32,933.34;14,771.25;2,733.50;12,037.75;0.00;18,162.09
Nov 1, 2023 2:00 AM;Nov 1, 2023 3:00 AM;32,946.75;15,357.75;3,263.50;12,094.25;0.00;17,589.00
Nov 1, 2023 3:00 AM;Nov 1, 2023 4:00 AM;33,578.72;16,020.50;3,634.25;12,386.25;0.00;17,558.22
Nov 1, 2023 4:00 AM;Nov 1, 2023 5:00 AM;34,400.37;16,405.25;3,756.25;12,649.00;0.00;17,995.12
Nov 1, 2023 5:00 AM;Nov 1, 2023 6:00 AM;35,675.91;16,557.75;3,720.50;12,837.25;0.00;19,118.16
Nov 1, 2023 6:00 AM;Nov 1, 2023 7:00 AM;37,739.14;16,823.50;3,660.25;13,163.25;0.00;20,915.64
Nov 1, 2023 7:00 AM;Nov 1, 2023 8:00 AM;41,744.84;18,048.50;3,717.00;13,362.25;969.25;23,696.34
Nov 1, 2023 8:00 AM;Nov 1, 2023 9:00 AM;46,727.32;22,232.75;3,828.00;13,496.25;4,908.50;24,494.57
Nov 1, 2023 9:00 AM;Nov 1, 2023 10:00 AM;51,317.04;27,524.25;4,023.75;13,136.75;10,363.75;23,792.79
Nov 1, 2023 10:00 AM;Nov 1, 2023 11:00 AM;55,550.85;31,836.75;4,124.50;12,808.00;14,904.25;23,714.10
Nov 1, 2023 11:00 AM;Nov 1, 2023 12:00 PM;57,477.73;34,300.00;4,292.75;13,156.25;16,851.00;23,177.73
Nov 1, 2023 12:00 PM;Nov 1, 2023 1:00 PM;57,987.33;35,013.00;4,473.00;14,240.25;16,299.75;22,974.33
Nov 1, 2023 1:00 PM;Nov 1, 2023 2:00 PM;56,501.92;33,416.75;4,562.25;15,314.75;13,539.75;23,085.17
Nov 1, 2023 2:00 PM;Nov 1, 2023 3:00 PM;53,402.94;30,035.00;4,680.00;16,370.50;8,984.50;23,367.94
Nov 1, 2023 3:00 PM;Nov 1, 2023 4:00 PM;50,706.06;27,321.25;4,861.75;18,318.25;4,141.25;23,384.81
Nov 1, 2023 4:00 PM;Nov 1, 2023 5:00 PM;51,258.47;26,977.00;5,027.75;21,156.25;793.00;24,281.47
Nov 1, 2023 5:00 PM;Nov 1, 2023 6:00 PM;53,835.57;29,124.25;5,181.00;23,925.50;17.75;24,711.32
Nov 1, 2023 6:00 PM;Nov 1, 2023 7:00 PM;56,047.62;31,298.50;5,155.50;26,143.00;0.00;24,749.12
Nov 1, 2023 7:00 PM;Nov 1, 2023 8:00 PM;57,648.28;32,685.25;5,124.25;27,561.00;0.00;24,963.03
Nov 1, 2023 8:00 PM;Nov 1, 2023 9:00 PM;56,945.68;33,211.25;5,181.25;28,030.00;0.00;23,734.43
Nov 1, 2023 9:00 PM;Nov 1, 2023 10:00 PM;55,508.51;33,001.75;5,192.75;27,809.00;0.00;22,506.76
Nov 1, 2023 10:00 PM;Nov 1, 2023 11:00 PM;53,101.20;31,796.75;5,153.75;26,643.00;0.00;21,304.45
Nov 1, 2023 11:00 PM;Nov 2, 2023 12:00 AM;50,379.34;30,527.25;5,111.50;25,415.75;0.00;19,852.09
Nov 2, 2023 12:00 AM;Nov 2, 2023 1:00 AM;47,198.76;29,745.25;5,099.25;24,646.00;0.00;17,453.51
Nov 2, 2023 1:00 AM;Nov 2, 2023 2:00 AM;45,762.31;29,002.00;5,335.50;23,666.50;0.00;16,760.31
Nov 2, 2023 2:00 AM;Nov 2, 2023 3:00 AM;45,058.88;28,749.00;5,352.25;23,396.75;0.00;16,309.88
Nov 2, 2023 3:00 AM;Nov 2, 2023 4:00 AM;45,377.00;29,108.25;5,275.50;23,832.75;0.00;16,268.75
Nov 2, 2023 4:00 AM;Nov 2, 2023 5:00 AM;46,964.05;30,389.75;5,295.00;25,094.75;0.00;16,574.30
Nov 2, 2023 5:00 AM;Nov 2, 2023 6:00 AM;50,262.47;32,175.25;5,274.25;26,901.00;0.00;18,087.22
Nov 2, 2023 6:00 AM;Nov 2, 2023 7:00 AM;55,894.41;34,594.00;5,037.50;29,556.50;0.00;21,300.41
Nov 2, 2023 7:00 AM;Nov 2, 2023 8:00 AM;60,548.22;37,598.00;4,896.00;32,027.50;674.50;22,950.22
Nov 2, 2023 8:00 AM;Nov 2, 2023 9:00 AM;65,866.00;41,694.00;4,801.25;33,848.25;3,044.50;24,172.00
Nov 2, 2023 9:00 AM;Nov 2, 2023 10:00 AM;68,498.74;44,947.50;4,485.00;34,797.75;5,664.75;23,551.24
Nov 2, 2023 10:00 AM;Nov 2, 2023 11:00 AM;69,948.64;47,173.50;4,189.75;35,156.50;7,827.25;22,775.14
Nov 2, 2023 11:00 AM;Nov 2, 2023 12:00 PM;70,195.31;48,259.50;4,154.25;35,091.00;9,014.25;21,935.81
Nov 2, 2023 12:00 PM;Nov 2, 2023 1:00 PM;70,099.87;47,484.00;4,219.75;34,578.50;8,685.75;22,615.87
Nov 2, 2023 1:00 PM;Nov 2, 2023 2:00 PM;67,998.06;45,318.50;4,321.25;33,791.50;7,205.75;22,679.56
Nov 2, 2023 2:00 PM;Nov 2, 2023 3:00 PM;64,582.04;42,228.75;4,354.25;32,832.75;5,041.75;22,353.29
Nov 2, 2023 3:00 PM;Nov 2, 2023 4:00 PM;61,599.15;38,893.50;4,477.50;31,927.75;2,488.25;22,705.65
Nov 2, 2023 4:00 PM;Nov 2, 2023 5:00 PM;60,045.27;36,309.25;4,554.25;31,177.25;577.75;23,736.02
Nov 2, 2023 5:00 PM;Nov 2, 2023 6:00 PM;61,366.43;34,802.50;4,513.25;30,271.75;17.50;26,563.93
Nov 2, 2023 6:00 PM;Nov 2, 2023 7:00 PM;61,859.64;33,577.25;4,434.75;29,142.50;0.00;28,282.39
Nov 2, 2023 7:00 PM;Nov 2, 2023 8:00 PM;60,790.46;32,293.75;4,348.25;27,945.50;0.00;28,496.71
Nov 2, 2023 8:00 PM;Nov 2, 2023 9:00 PM;57,091.58;30,965.00;4,675.00;26,290.00;0.00;26,126.58
Nov 2, 2023 9:00 PM;Nov 2, 2023 10:00 PM;52,635.07;28,860.00;4,684.25;24,175.75;0.00;23,775.07
Nov 2, 2023 10:00 PM;Nov 2, 2023 11:00 PM;48,356.63;26,220.75;4,581.00;21,639.75;0.00;22,135.88
Nov 2, 2023 11:00 PM;Nov 3, 2023 12:00 AM;45,339.09;24,220.50;4,512.00;19,708.50;0.00;21,118.59
Nov 3, 2023 12:00 AM;Nov 3, 2023 1:00 AM;49,063.47;29,708.50;5,066.50;24,642.00;0.00;19,354.97
Nov 3, 2023 1:00 AM;Nov 3, 2023 2:00 AM;47,827.23;28,889.75;5,060.75;23,829.00;0.00;18,937.48
Nov 3, 2023 2:00 AM;Nov 3, 2023 3:00 AM;47,053.55;27,633.75;4,380.25;23,253.50;0.00;19,419.80
Nov 3, 2023 3:00 AM;Nov 3, 2023 4:00 AM;46,846.13;27,116.25;4,388.75;22,727.50;0.00;19,729.88
Nov 3, 2023 4:00 AM;Nov 3, 2023 5:00 AM;47,491.72;26,880.75;4,400.25;22,480.50;0.00;20,610.97
Nov 3, 2023 5:00 AM;Nov 3, 2023 6:00 AM;49,059.55;26,837.50;4,432.50;22,405.00;0.00;22,222.05
Nov 3, 2023 6:00 AM;Nov 3, 2023 7:00 AM;52,038.95;27,187.75;4,452.75;22,735.00;0.00;24,851.20
Nov 3, 2023 7:00 AM;Nov 3, 2023 8:00 AM;55,404.77;27,803.00;4,457.75;22,884.25;461.00;27,601.77
Nov 3, 2023 8:00 AM;Nov 3, 2023 9:00 AM;59,345.93;30,597.75;4,694.25;23,148.75;2,754.75;28,748.18
Nov 3, 2023 9:00 AM;Nov 3, 2023 10:00 AM;61,798.26;34,390.25;4,594.00;23,458.25;6,338.00;27,408.01
Nov 3, 2023 10:00 AM;Nov 3, 2023 11:00 AM;63,607.25;38,034.00;4,273.50;24,089.00;9,671.50;25,573.25
Nov 3, 2023 11:00 AM;Nov 3, 2023 12:00 PM;64,086.87;40,395.00;4,305.00;24,538.50;11,551.50;23,691.87
Nov 3, 2023 12:00 PM;Nov 3, 2023 1:00 PM;63,421.87;40,482.25;4,364.50;24,453.75;11,664.00;22,939.62
Nov 3, 2023 1:00 PM;Nov 3, 2023 2:00 PM;61,538.35;38,608.50;4,444.50;23,813.50;10,350.50;22,929.85
Nov 3, 2023 2:00 PM;Nov 3, 2023 3:00 PM;57,892.34;34,910.25;4,630.50;22,652.75;7,627.00;22,982.09
Nov 3, 2023 3:00 PM;Nov 3, 2023 4:00 PM;54,133.63;30,355.00;4,944.25;21,439.75;3,971.00;23,778.63
Nov 3, 2023 4:00 PM;Nov 3, 2023 5:00 PM;52,983.37;27,154.25;5,045.00;21,290.50;818.75;25,829.12
Nov 3, 2023 5:00 PM;Nov 3, 2023 6:00 PM;55,382.60;27,431.50;4,884.50;22,543.50;3.50;27,951.10
Nov 3, 2023 6:00 PM;Nov 3, 2023 7:00 PM;57,423.67;29,168.75;4,913.00;24,255.75;0.00;28,254.92
Nov 3, 2023 7:00 PM;Nov 3, 2023 8:00 PM;60,431.88;30,831.75;4,945.00;25,886.75;0.00;29,600.13
Nov 3, 2023 8:00 PM;Nov 3, 2023 9:00 PM;59,876.86;31,956.75;4,971.25;26,985.50;0.00;27,920.11
Nov 3, 2023 9:00 PM;Nov 3, 2023 10:00 PM;58,139.72;32,556.75;4,931.25;27,625.50;0.00;25,582.97
Nov 3, 2023 10:00 PM;Nov 3, 2023 11:00 PM;56,757.96;32,623.50;4,915.50;27,708.00;0.00;24,134.46
Nov 3, 2023 11:00 PM;Nov 4, 2023 12:00 AM;56,011.32;33,027.00;4,921.50;28,105.50;0.00;22,984.32
Nov 4, 2023 12:00 AM;Nov 4, 2023 1:00 AM;47,516.27;27,307.00;4,893.25;22,413.75;0.00;20,209.27
Nov 4, 2023 1:00 AM;Nov 4, 2023 2:00 AM;47,158.73;27,646.75;4,729.00;22,917.75;0.00;19,511.98
Nov 4, 2023 2:00 AM;Nov 4, 2023 3:00 AM;47,237.47;28,362.75;4,902.25;23,460.50;0.00;18,874.72
Nov 4, 2023 3:00 AM;Nov 4, 2023 4:00 AM;47,182.81;28,880.75;5,069.75;23,811.00;0.00;18,302.06
Nov 4, 2023 4:00 AM;Nov 4, 2023 5:00 AM;47,992.21;29,100.00;5,172.50;23,927.50;0.00;18,892.21
Nov 4, 2023 5:00 AM;Nov 4, 2023 6:00 AM;48,679.02;29,245.75;5,185.25;24,060.50;0.00;19,433.27
Nov 4, 2023 6:00 AM;Nov 4, 2023 7:00 AM;49,479.26;29,710.75;5,142.75;24,568.00;0.00;19,768.51
Nov 4, 2023 7:00 AM;Nov 4, 2023 8:00 AM;49,925.58;30,638.25;5,064.00;24,525.50;1,048.75;19,287.33
Nov 4, 2023 8:00 AM;Nov 4, 2023 9:00 AM;54,189.23;34,766.75;5,009.00;24,107.25;5,650.50;19,422.48
Nov 4, 2023 9:00 AM;Nov 4, 2023 10:00 AM;59,097.78;39,980.50;5,010.50;23,218.50;11,751.50;19,117.28
Nov 4, 2023 10:00 AM;Nov 4, 2023 11:00 AM;62,533.34;43,930.75;4,935.00;23,010.25;15,985.50;18,602.59
Nov 4, 2023 11:00 AM;Nov 4, 2023 12:00 PM;64,172.38;45,890.00;4,862.25;23,927.75;17,100.00;18,282.38
Nov 4, 2023 12:00 PM;Nov 4, 2023 1:00 PM;63,544.15;44,951.25;4,808.75;24,701.75;15,440.75;18,592.90
Nov 4, 2023 1:00 PM;Nov 4, 2023 2:00 PM;60,552.93;41,487.50;4,775.25;25,327.50;11,384.75;19,065.43
Nov 4, 2023 2:00 PM;Nov 4, 2023 3:00 PM;56,316.36;37,690.25;4,767.00;26,130.00;6,793.25;18,626.11
Nov 4, 2023 3:00 PM;Nov 4, 2023 4:00 PM;55,285.90;35,496.25;4,843.00;27,837.25;2,816.00;19,789.65
Nov 4, 2023 4:00 PM;Nov 4, 2023 5:00 PM;56,585.56;35,945.50;5,044.00;30,500.50;401.00;20,640.06
Nov 4, 2023 5:00 PM;Nov 4, 2023 6:00 PM;60,815.09;38,557.25;5,551.25;32,996.75;9.25;22,257.84
Nov 4, 2023 6:00 PM;Nov 4, 2023 7:00 PM;62,762.81;40,434.00;5,617.00;34,817.00;0.00;22,328.81
Nov 4, 2023 7:00 PM;Nov 4, 2023 8:00 PM;63,966.17;41,147.50;5,474.75;35,672.75;0.00;22,818.67
Nov 4, 2023 8:00 PM;Nov 4, 2023 9:00 PM;62,352.36;40,572.00;4,934.00;35,638.00;0.00;21,780.36
Nov 4, 2023 9:00 PM;Nov 4, 2023 10:00 PM;59,492.67;39,929.25;5,012.75;34,916.50;0.00;19,563.42
Nov 4, 2023 10:00 PM;Nov 4, 2023 11:00 PM;56,799.23;38,361.00;5,183.75;33,177.25;0.00;18,438.23
Nov 4, 2023 11:00 PM;Nov 5, 2023 12:00 AM;54,368.17;36,562.50;5,053.25;31,509.25;0.00;17,805.67
Nov 5, 2023 12:00 AM;Nov 5, 2023 1:00 AM;47,959.90;33,397.50;4,923.00;28,474.50;0.00;14,562.40
Nov 5, 2023 1:00 AM;Nov 5, 2023 2:00 AM;45,867.38;31,939.75;4,989.50;26,950.25;0.00;13,927.63
Nov 5, 2023 2:00 AM;Nov 5, 2023 3:00 AM;44,275.95;30,830.25;5,114.00;25,716.25;0.00;13,445.70
Nov 5, 2023 3:00 AM;Nov 5, 2023 4:00 AM;43,369.16;29,738.50;4,954.50;24,784.00;0.00;13,630.66
Nov 5, 2023 4:00 AM;Nov 5, 2023 5:00 AM;42,723.51;28,795.00;4,626.75;24,168.25;0.00;13,928.51
Nov 5, 2023 5:00 AM;Nov 5, 2023 6:00 AM;42,741.06;27,929.25;4,205.25;23,724.00;0.00;14,811.81
Nov 5, 2023 6:00 AM;Nov 5, 2023 7:00 AM;43,168.91;27,226.50;3,761.75;23,464.75;0.00;15,942.41
Nov 5, 2023 7:00 AM;Nov 5, 2023 8:00 AM;43,742.82;26,606.50;3,305.50;22,851.75;449.25;17,136.32
Nov 5, 2023 8:00 AM;Nov 5, 2023 9:00 AM;45,446.81;27,917.00;2,901.75;22,538.75;2,476.50;17,529.81
Nov 5, 2023 9:00 AM;Nov 5, 2023 10:00 AM;47,567.77;29,874.50;2,475.50;22,222.25;5,176.75;17,693.27
Nov 5, 2023 10:00 AM;Nov 5, 2023 11:00 AM;48,972.49;31,426.00;2,007.75;21,990.75;7,427.50;17,546.49
Nov 5, 2023 11:00 AM;Nov 5, 2023 12:00 PM;50,394.16;32,612.00;1,631.25;21,981.50;8,999.25;17,782.16
Nov 5, 2023 12:00 PM;Nov 5, 2023 1:00 PM;50,871.18;32,744.75;1,357.75;22,154.00;9,233.00;18,126.43
Nov 5, 2023 1:00 PM;Nov 5, 2023 2:00 PM;49,698.70;31,646.75;1,183.50;22,604.00;7,859.25;18,051.95
Nov 5, 2023 2:00 PM;Nov 5, 2023 3:00 PM;47,100.49;29,875.00;1,099.75;23,309.75;5,465.50;17,225.49
Nov 5, 2023 3:00 PM;Nov 5, 2023 4:00 PM;46,147.77;28,082.75;1,081.25;24,424.00;2,577.50;18,065.02
Nov 5, 2023 4:00 PM;Nov 5, 2023 5:00 PM;47,459.98;27,425.25;1,158.50;25,802.75;464.00;20,034.73
Nov 5, 2023 5:00 PM;Nov 5, 2023 6:00 PM;50,853.29;28,755.00;1,322.25;27,428.25;4.50;22,098.29
Nov 5, 2023 6:00 PM;Nov 5, 2023 7:00 PM;53,584.84;30,946.75;1,656.25;29,290.50;0.00;22,638.09
Nov 5, 2023 7:00 PM;Nov 5, 2023 8:00 PM;55,928.42;33,325.00;2,275.50;31,049.50;0.00;22,603.42
Nov 5, 2023 8:00 PM;Nov 5, 2023 9:00 PM;57,043.49;35,588.00;3,085.00;32,503.00;0.00;21,455.49
Nov 5, 2023 9:00 PM;Nov 5, 2023 10:00 PM;57,812.46;37,664.00;3,800.75;33,863.25;0.00;20,148.46
Nov 5, 2023 10:00 PM;Nov 5, 2023 11:00 PM;57,949.07;38,905.50;4,315.50;34,590.00;0.00;19,043.57
Nov 5, 2023 11:00 PM;Nov 6, 2023 12:00 AM;57,398.15;40,056.50;4,537.00;35,519.50;0.00;17,341.65
Nov 6, 2023 12:00 AM;Nov 6, 2023 1:00 AM;56,558.92;41,482.00;5,048.25;36,433.75;0.00;15,076.92
Nov 6, 2023 1:00 AM;Nov 6, 2023 2:00 AM;55,740.69;42,272.00;5,323.25;36,948.75;0.00;13,468.69
Nov 6, 2023 2:00 AM;Nov 6, 2023 3:00 AM;55,148.05;41,779.25;4,706.25;37,073.00;0.00;13,368.80
Nov 6, 2023 3:00 AM;Nov 6, 2023 4:00 AM;55,511.75;41,202.25;4,355.00;36,847.25;0.00;14,309.50
Nov 6, 2023 4:00 AM;Nov 6, 2023 5:00 AM;56,265.20;40,725.50;4,402.75;36,322.75;0.00;15,539.70
Nov 6, 2023 5:00 AM;Nov 6, 2023 6:00 AM;57,979.33;39,977.00;4,417.75;35,559.25;0.00;18,002.33
Nov 6, 2023 6:00 AM;Nov 6, 2023 7:00 AM;61,300.82;39,787.00;4,479.00;35,308.00;0.00;21,513.82
Nov 6, 2023 7:00 AM;Nov 6, 2023 8:00 AM;63,706.10;39,617.25;4,495.25;34,524.25;597.75;24,088.85
Nov 6, 2023 8:00 AM;Nov 6, 2023 9:00 AM;67,028.59;42,199.75;4,438.00;33,861.75;3,900.00;24,828.84
Nov 6, 2023 9:00 AM;Nov 6, 2023 10:00 AM;70,021.01;46,858.25;4,413.25;33,763.25;8,681.75;23,162.76
Nov 6, 2023 10:00 AM;Nov 6, 2023 11:00 AM;72,801.57;51,477.75;4,409.00;34,478.75;12,590.00;21,323.82
Nov 6, 2023 11:00 AM;Nov 6, 2023 12:00 PM;74,525.87;54,158.75;4,351.00;34,901.25;14,906.50;20,367.12
Nov 6, 2023 12:00 PM;Nov 6, 2023 1:00 PM;73,555.40;53,809.25;4,323.25;34,175.75;15,310.25;19,746.15
Nov 6, 2023 1:00 PM;Nov 6, 2023 2:00 PM;70,635.89;50,201.25;4,247.25;32,474.00;13,480.00;20,434.64
Nov 6, 2023 2:00 PM;Nov 6, 2023 3:00 PM;65,371.76;43,930.25;4,254.50;30,074.50;9,601.25;21,441.51
Nov 6, 2023 3:00 PM;Nov 6, 2023 4:00 PM;60,736.22;36,590.25;4,329.00;27,752.75;4,508.50;24,145.97
Nov 6, 2023 4:00 PM;Nov 6, 2023 5:00 PM;59,567.66;31,809.75;4,414.25;26,695.00;700.50;27,757.91
Nov 6, 2023 5:00 PM;Nov 6, 2023 6:00 PM;62,187.48;31,266.50;4,612.75;26,653.75;0.00;30,920.98
Nov 6, 2023 6:00 PM;Nov 6, 2023 7:00 PM;63,344.58;31,764.50;4,603.50;27,161.00;0.00;31,580.08
Nov 6, 2023 7:00 PM;Nov 6, 2023 8:00 PM;64,577.62;32,459.25;4,666.00;27,793.25;0.00;32,118.37
Nov 6, 2023 8:00 PM;Nov 6, 2023 9:00 PM;62,158.73;32,707.00;4,691.50;28,015.50;0.00;29,451.73
Nov 6, 2023 9:00 PM;Nov 6, 2023 10:00 PM;57,835.42;32,565.75;4,663.25;27,902.50;0.00;25,269.67
Nov 6, 2023 10:00 PM;Nov 6, 2023 11:00 PM;54,452.18;31,861.75;4,628.25;27,233.50;0.00;22,590.43
Nov 6, 2023 11:00 PM;Nov 7, 2023 12:00 AM;51,793.34;31,449.00;4,550.50;26,898.50;0.00;20,344.34
Nov 7, 2023 12:00 AM;Nov 7, 2023 1:00 AM;52,675.99;32,445.00;5,315.75;27,129.25;0.00;20,230.99
Nov 7, 2023 1:00 AM;Nov 7, 2023 2:00 AM;51,176.20;31,806.25;5,262.00;26,544.25;0.00;19,369.95
Nov 7, 2023 2:00 AM;Nov 7, 2023 3:00 AM;50,374.26;31,362.00;5,184.50;26,177.50;0.00;19,012.26
Nov 7, 2023 3:00 AM;Nov 7, 2023 4:00 AM;49,777.13;30,797.00;5,053.00;25,744.00;0.00;18,980.13
Nov 7, 2023 4:00 AM;Nov 7, 2023 5:00 AM;49,851.73;30,275.25;5,004.50;25,270.75;0.00;19,576.48
Nov 7, 2023 5:00 AM;Nov 7, 2023 6:00 AM;51,313.83;29,866.75;4,939.25;24,927.50;0.00;21,447.08
Nov 7, 2023 6:00 AM;Nov 7, 2023 7:00 AM;55,913.84;29,859.00;4,878.00;24,981.00;0.00;26,054.84
Nov 7, 2023 7:00 AM;Nov 7, 2023 8:00 AM;59,617.86;29,830.75;4,785.75;24,497.00;548.00;29,787.11
Nov 7, 2023 8:00 AM;Nov 7, 2023 9:00 AM;62,718.91;32,292.75;4,673.50;24,093.75;3,525.50;30,426.16
Nov 7, 2023 9:00 AM;Nov 7, 2023 10:00 AM;64,567.71;36,076.25;4,516.75;23,857.50;7,702.00;28,491.46
Nov 7, 2023 10:00 AM;Nov 7, 2023 11:00 AM;65,217.75;39,591.75;4,505.00;24,311.00;10,775.75;25,626.00
Nov 7, 2023 11:00 AM;Nov 7, 2023 12:00 PM;65,780.75;41,813.25;4,725.75;25,078.75;12,008.75;23,967.50
Nov 7, 2023 12:00 PM;Nov 7, 2023 1:00 PM;64,776.75;41,272.50;4,948.75;24,741.75;11,582.00;23,504.25
Nov 7, 2023 1:00 PM;Nov 7, 2023 2:00 PM;63,308.28;38,691.00;5,105.00;23,721.00;9,865.00;24,617.28
Nov 7, 2023 2:00 PM;Nov 7, 2023 3:00 PM;59,658.33;34,428.25;5,229.00;22,012.00;7,187.25;25,230.08
Nov 7, 2023 3:00 PM;Nov 7, 2023 4:00 PM;57,564.83;29,434.25;5,446.25;20,447.50;3,540.50;28,130.58
Nov 7, 2023 4:00 PM;Nov 7, 2023 5:00 PM;57,308.24;26,501.25;5,581.00;20,301.00;619.25;30,806.99
Nov 7, 2023 5:00 PM;Nov 7, 2023 6:00 PM;60,256.02;26,931.75;5,524.25;21,407.50;0.00;33,324.27
Nov 7, 2023 6:00 PM;Nov 7, 2023 7:00 PM;62,086.15;28,557.50;5,542.25;23,015.25;0.00;33,528.65
Nov 7, 2023 7:00 PM;Nov 7, 2023 8:00 PM;63,638.25;29,485.50;4,962.25;24,523.25;0.00;34,152.75
Nov 7, 2023 8:00 PM;Nov 7, 2023 9:00 PM;60,858.83;30,527.25;4,909.50;25,617.75;0.00;30,331.58
Nov 7, 2023 9:00 PM;Nov 7, 2023 10:00 PM;58,983.05;31,296.50;4,853.50;26,443.00;0.00;27,686.55
Nov 7, 2023 10:00 PM;Nov 7, 2023 11:00 PM;56,864.87;31,483.75;4,834.25;26,649.50;0.00;25,381.12
Nov 7, 2023 11:00 PM;Nov 8, 2023 12:00 AM;55,657.95;31,840.75;4,857.00;26,983.75;0.00;23,817.20
Nov 8, 2023 12:00 AM;Nov 8, 2023 1:00 AM;52,338.75;31,405.25;4,830.00;26,575.25;0.00;20,933.50
Nov 8, 2023 1:00 AM;Nov 8, 2023 2:00 AM;51,701.65;31,556.25;4,846.50;26,709.75;0.00;20,145.40
Nov 8, 2023 2:00 AM;Nov 8, 2023 3:00 AM;51,345.53;31,767.25;4,977.75;26,789.50;0.00;19,578.28
Nov 8, 2023 3:00 AM;Nov 8, 2023 4:00 AM;51,658.50;31,976.50;5,042.75;26,933.75;0.00;19,682.00
Nov 8, 2023 4:00 AM;Nov 8, 2023 5:00 AM;52,225.08;32,209.75;5,073.00;27,136.75;0.00;20,015.33
Nov 8, 2023 5:00 AM;Nov 8, 2023 6:00 AM;53,986.01;32,399.25;5,079.50;27,319.75;0.00;21,586.76
Nov 8, 2023 6:00 AM;Nov 8, 2023 7:00 AM;57,468.01;32,723.25;4,986.00;27,737.25;0.00;24,744.76
Nov 8, 2023 7:00 AM;Nov 8, 2023 8:00 AM;62,154.61;33,161.75;4,987.25;27,675.75;498.75;28,992.86
Nov 8, 2023 8:00 AM;Nov 8, 2023 9:00 AM;65,709.75;35,851.50;4,909.75;27,683.50;3,258.25;29,858.25
Nov 8, 2023 9:00 AM;Nov 8, 2023 10:00 AM;68,111.47;40,240.25;4,839.50;27,982.75;7,418.00;27,871.22
Nov 8, 2023 10:00 AM;Nov 8, 2023 11:00 AM;69,217.67;44,464.75;4,847.25;28,750.50;10,867.00;24,752.92
Nov 8, 2023 11:00 AM;Nov 8, 2023 12:00 PM;70,094.90;47,050.75;4,892.25;29,222.25;12,936.25;23,044.15
Nov 8, 2023 12:00 PM;Nov 8, 2023 1:00 PM;70,104.48;47,228.75;4,982.25;28,829.50;13,417.00;22,875.73
Nov 8, 2023 1:00 PM;Nov 8, 2023 2:00 PM;68,224.70;44,907.25;5,045.75;27,827.25;12,034.25;23,317.45
Nov 8, 2023 2:00 PM;Nov 8, 2023 3:00 PM;63,745.52;39,911.00;5,150.75;25,953.75;8,806.50;23,834.52
Nov 8, 2023 3:00 PM;Nov 8, 2023 4:00 PM;59,911.65;33,479.00;5,255.25;23,991.00;4,232.75;26,432.65
Nov 8, 2023 4:00 PM;Nov 8, 2023 5:00 PM;57,916.34;29,457.75;5,364.75;23,419.75;673.25;28,458.59
Nov 8, 2023 5:00 PM;Nov 8, 2023 6:00 PM;60,098.56;29,905.25;5,342.50;24,561.25;1.50;30,193.31
Nov 8, 2023 6:00 PM;Nov 8, 2023 7:00 PM;62,903.59;31,632.75;5,265.75;26,367.00;0.00;31,270.84
Nov 8, 2023 7:00 PM;Nov 8, 2023 8:00 PM;64,702.67;33,101.75;5,151.50;27,950.25;0.00;31,600.92
Nov 8, 2023 8:00 PM;Nov 8, 2023 9:00 PM;63,215.14;33,823.25;4,971.25;28,852.00;0.00;29,391.89
Nov 8, 2023 9:00 PM;Nov 8, 2023 10:00 PM;61,635.95;33,660.75;4,314.75;29,346.00;0.00;27,975.20
Nov 8, 2023 10:00 PM;Nov 8, 2023 11:00 PM;58,796.08;33,178.00;4,068.50;29,109.50;0.00;25,618.08
Nov 8, 2023 11:00 PM;Nov 9, 2023 12:00 AM;55,791.32;32,419.75;3,625.75;28,794.00;0.00;23,371.57
Nov 9, 2023 12:00 AM;Nov 9, 2023 1:00 AM;51,832.44;31,523.50;3,405.25;28,118.25;0.00;20,308.94
Nov 9, 2023 1:00 AM;Nov 9, 2023 2:00 AM;49,193.75;30,472.50;2,901.75;27,570.75;0.00;18,721.25
Nov 9, 2023 2:00 AM;Nov 9, 2023 3:00 AM;47,362.86;29,328.25;2,298.50;27,029.75;0.00;18,034.61
Nov 9, 2023 3:00 AM;Nov 9, 2023 4:00 AM;46,239.24;28,457.50;1,795.25;26,662.25;0.00;17,781.74
Nov 9, 2023 4:00 AM;Nov 9, 2023 5:00 AM;46,558.51;27,876.50;1,506.25;26,370.25;0.00;18,682.01
Nov 9, 2023 5:00 AM;Nov 9, 2023 6:00 AM;48,743.24;27,454.50;1,392.25;26,062.25;0.00;21,288.74
Nov 9, 2023 6:00 AM;Nov 9, 2023 7:00 AM;54,034.90;27,475.75;1,389.75;26,086.00;0.00;26,559.15
Nov 9, 2023 7:00 AM;Nov 9, 2023 8:00 AM;57,125.63;27,306.50;1,406.00;25,495.00;405.50;29,819.13
Nov 9, 2023 8:00 AM;Nov 9, 2023 9:00 AM;59,588.06;28,750.50;1,437.25;24,753.50;2,559.75;30,837.56
