Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Mar 6, 2025 12:00 AM;Mar 6, 2025 1:00 AM;46,895.81;20,486.25;6,275.50;14,210.75;0.00;26,409.56
Mar 6, 2025 1:00 AM;Mar 6, 2025 2:00 AM;45,306.29;20,084.75;6,218.50;13,866.25;0.00;25,221.54
Mar 6, 2025 2:00 AM;Mar 6, 2025 3:00 AM;44,576.81;19,608.00;6,092.75;13,515.25;0.00;24,968.81
Mar 6, 2025 3:00 AM;Mar 6, 2025 4:00 AM;44,094.26;19,071.00;5,981.00;13,090.00;0.00;25,023.26
Mar 6, 2025 4:00 AM;Mar 6, 2025 5:00 AM;43,672.65;18,560.75;5,850.75;12,710.00;0.00;25,111.90
Mar 6, 2025 5:00 AM;Mar 6, 2025 6:00 AM;44,431.21;18,115.00;5,538.75;12,576.25;0.00;26,316.21
Mar 6, 2025 6:00 AM;Mar 6, 2025 7:00 AM;47,738.83;17,645.75;5,067.75;12,533.25;44.75;30,093.08
Mar 6, 2025 7:00 AM;Mar 6, 2025 8:00 AM;52,564.24;20,064.75;4,607.50;11,753.25;3,704.00;32,499.49
Mar 6, 2025 8:00 AM;Mar 6, 2025 9:00 AM;58,138.07;29,339.50;4,337.25;10,714.75;14,287.50;28,798.57
Mar 6, 2025 9:00 AM;Mar 6, 2025 10:00 AM;61,653.69;38,573.50;4,268.75;8,371.00;25,933.75;23,080.18
Mar 6, 2025 10:00 AM;Mar 6, 2025 11:00 AM;63,127.80;44,307.25;4,233.50;5,481.25;34,592.50;18,820.55
Mar 6, 2025 11:00 AM;Mar 6, 2025 12:00 PM;66,608.03;47,589.50;4,089.50;4,085.50;39,414.50;19,018.53
Mar 6, 2025 12:00 PM;Mar 6, 2025 1:00 PM;68,297.49;48,720.00;3,936.25;3,886.50;40,897.25;19,577.49
Mar 6, 2025 1:00 PM;Mar 6, 2025 2:00 PM;67,194.97;46,941.00;3,745.25;4,144.50;39,051.25;20,253.97
Mar 6, 2025 2:00 PM;Mar 6, 2025 3:00 PM;62,179.70;41,943.25;3,462.50;4,644.25;33,836.50;20,236.45
Mar 6, 2025 3:00 PM;Mar 6, 2025 4:00 PM;56,224.79;32,670.75;3,149.25;4,607.00;24,914.50;23,554.04
Mar 6, 2025 4:00 PM;Mar 6, 2025 5:00 PM;51,627.55;20,221.50;2,943.50;4,431.50;12,846.50;31,406.05
Mar 6, 2025 5:00 PM;Mar 6, 2025 6:00 PM;48,750.49;11,203.75;2,873.50;5,552.50;2,777.75;37,546.74
Mar 6, 2025 6:00 PM;Mar 6, 2025 7:00 PM;49,755.83;10,930.75;2,949.00;7,954.50;27.25;38,825.08
Mar 6, 2025 7:00 PM;Mar 6, 2025 8:00 PM;52,189.07;13,576.75;3,154.25;10,422.50;0.00;38,612.32
Mar 6, 2025 8:00 PM;Mar 6, 2025 9:00 PM;52,507.35;16,118.25;3,471.50;12,646.75;0.00;36,389.10
Mar 6, 2025 9:00 PM;Mar 6, 2025 10:00 PM;50,325.42;17,821.00;3,777.75;14,043.25;0.00;32,504.42
Mar 6, 2025 10:00 PM;Mar 6, 2025 11:00 PM;48,486.35;18,286.75;3,865.75;14,421.00;0.00;30,199.60
Mar 6, 2025 11:00 PM;Mar 7, 2025 12:00 AM;46,314.56;18,013.50;3,759.50;14,254.00;0.00;28,301.06
Mar 7, 2025 12:00 AM;Mar 7, 2025 1:00 AM;43,632.51;16,817.50;3,685.00;13,132.50;0.00;26,815.01
Mar 7, 2025 1:00 AM;Mar 7, 2025 2:00 AM;42,935.67;16,036.25;3,569.75;12,466.50;0.00;26,899.42
Mar 7, 2025 2:00 AM;Mar 7, 2025 3:00 AM;42,248.76;15,338.00;3,622.00;11,716.00;0.00;26,910.76
Mar 7, 2025 3:00 AM;Mar 7, 2025 4:00 AM;41,960.05;14,613.50;3,689.50;10,924.00;0.00;27,346.55
Mar 7, 2025 4:00 AM;Mar 7, 2025 5:00 AM;41,999.98;13,845.50;3,677.50;10,168.00;0.00;28,154.48
Mar 7, 2025 5:00 AM;Mar 7, 2025 6:00 AM;42,956.05;13,184.75;3,635.50;9,549.25;0.00;29,771.30
Mar 7, 2025 6:00 AM;Mar 7, 2025 7:00 AM;46,157.07;12,779.50;3,635.75;9,091.25;52.50;33,377.57
Mar 7, 2025 7:00 AM;Mar 7, 2025 8:00 AM;50,517.47;15,272.00;3,652.00;8,040.75;3,579.25;35,245.47
Mar 7, 2025 8:00 AM;Mar 7, 2025 9:00 AM;56,451.92;23,735.00;3,591.75;6,875.25;13,268.00;32,716.92
Mar 7, 2025 9:00 AM;Mar 7, 2025 10:00 AM;60,176.39;32,625.75;3,449.75;4,905.50;24,270.50;27,550.64
Mar 7, 2025 10:00 AM;Mar 7, 2025 11:00 AM;59,947.71;38,625.25;3,223.25;2,469.75;32,932.25;21,322.46
Mar 7, 2025 11:00 AM;Mar 7, 2025 12:00 PM;62,964.99;42,280.25;2,909.75;1,533.25;37,837.25;20,684.74
Mar 7, 2025 12:00 PM;Mar 7, 2025 1:00 PM;64,893.40;43,454.75;2,548.00;1,384.75;39,522.00;21,438.65
Mar 7, 2025 1:00 PM;Mar 7, 2025 2:00 PM;62,745.82;41,374.00;2,151.50;1,269.00;37,953.50;21,371.82
Mar 7, 2025 2:00 PM;Mar 7, 2025 3:00 PM;57,198.60;35,878.50;1,748.25;1,164.50;32,965.75;21,320.10
Mar 7, 2025 3:00 PM;Mar 7, 2025 4:00 PM;53,973.04;26,695.75;1,345.25;1,051.75;24,298.75;27,277.29
Mar 7, 2025 4:00 PM;Mar 7, 2025 5:00 PM;50,010.74;14,641.25;987.50;1,061.00;12,592.75;35,369.49
Mar 7, 2025 5:00 PM;Mar 7, 2025 6:00 PM;46,491.63;5,003.00;737.75;1,463.00;2,802.25;41,488.63
Mar 7, 2025 6:00 PM;Mar 7, 2025 7:00 PM;46,212.19;2,906.25;590.50;2,283.75;32.00;43,305.94
Mar 7, 2025 7:00 PM;Mar 7, 2025 8:00 PM;46,324.38;3,680.75;541.50;3,139.25;0.00;42,643.63
Mar 7, 2025 8:00 PM;Mar 7, 2025 9:00 PM;45,020.70;4,365.00;563.75;3,801.25;0.00;40,655.70
Mar 7, 2025 9:00 PM;Mar 7, 2025 10:00 PM;42,317.76;4,770.00;634.00;4,136.00;0.00;37,547.76
Mar 7, 2025 10:00 PM;Mar 7, 2025 11:00 PM;41,313.24;4,915.25;743.75;4,171.50;0.00;36,397.99
Mar 7, 2025 11:00 PM;Mar 8, 2025 12:00 AM;39,535.26;4,799.25;846.75;3,952.50;0.00;34,736.01
Mar 8, 2025 12:00 AM;Mar 8, 2025 1:00 AM;33,991.54;3,074.25;479.25;2,595.00;0.00;30,917.29
Mar 8, 2025 1:00 AM;Mar 8, 2025 2:00 AM;32,696.35;2,865.75;484.25;2,381.50;0.00;29,830.60
Mar 8, 2025 2:00 AM;Mar 8, 2025 3:00 AM;30,843.76;2,695.75;486.50;2,209.25;0.00;28,148.01
Mar 8, 2025 3:00 AM;Mar 8, 2025 4:00 AM;30,589.16;2,586.00;479.75;2,106.25;0.00;28,003.16
Mar 8, 2025 4:00 AM;Mar 8, 2025 5:00 AM;30,842.68;2,548.50;439.50;2,109.00;0.00;28,294.18
Mar 8, 2025 5:00 AM;Mar 8, 2025 6:00 AM;30,912.20;2,634.75;380.75;2,254.00;0.00;28,277.45
Mar 8, 2025 6:00 AM;Mar 8, 2025 7:00 AM;30,819.79;2,988.75;331.25;2,585.00;72.50;27,831.04
Mar 8, 2025 7:00 AM;Mar 8, 2025 8:00 AM;35,725.21;7,114.75;312.75;2,934.75;3,867.25;28,610.46
Mar 8, 2025 8:00 AM;Mar 8, 2025 9:00 AM;42,468.51;17,657.50;327.25;3,236.75;14,093.50;24,811.00
Mar 8, 2025 9:00 AM;Mar 8, 2025 10:00 AM;48,717.95;28,857.50;373.00;3,198.50;25,286.00;19,860.46
Mar 8, 2025 10:00 AM;Mar 8, 2025 11:00 AM;56,072.61;36,128.00;445.25;2,111.50;33,571.25;19,944.61
Mar 8, 2025 11:00 AM;Mar 8, 2025 12:00 PM;60,151.07;39,819.50;520.75;1,260.75;38,038.00;20,331.57
Mar 8, 2025 12:00 PM;Mar 8, 2025 1:00 PM;60,344.05;41,094.00;580.75;1,163.25;39,350.00;19,250.05
Mar 8, 2025 1:00 PM;Mar 8, 2025 2:00 PM;59,664.49;39,904.00;625.75;1,514.00;37,764.25;19,760.49
Mar 8, 2025 2:00 PM;Mar 8, 2025 3:00 PM;56,665.54;35,681.25;672.25;2,085.75;32,923.25;20,984.29
Mar 8, 2025 3:00 PM;Mar 8, 2025 4:00 PM;50,010.90;27,925.50;747.25;2,664.25;24,514.00;22,085.40
Mar 8, 2025 4:00 PM;Mar 8, 2025 5:00 PM;45,795.98;17,353.50;898.50;3,679.00;12,776.00;28,442.48
Mar 8, 2025 5:00 PM;Mar 8, 2025 6:00 PM;43,530.59;10,119.00;1,158.25;6,071.50;2,889.25;33,411.59
Mar 8, 2025 6:00 PM;Mar 8, 2025 7:00 PM;46,148.63;11,114.75;1,496.25;9,577.00;41.50;35,033.88
Mar 8, 2025 7:00 PM;Mar 8, 2025 8:00 PM;48,794.30;14,282.50;1,898.00;12,384.50;0.00;34,511.80
Mar 8, 2025 8:00 PM;Mar 8, 2025 9:00 PM;48,552.56;16,444.50;2,371.75;14,072.75;0.00;32,108.06
Mar 8, 2025 9:00 PM;Mar 8, 2025 10:00 PM;45,710.06;17,290.25;2,858.50;14,431.75;0.00;28,419.81
Mar 8, 2025 10:00 PM;Mar 8, 2025 11:00 PM;43,927.69;16,790.50;3,142.00;13,648.50;0.00;27,137.19
Mar 8, 2025 11:00 PM;Mar 9, 2025 12:00 AM;41,972.90;15,572.25;3,078.75;12,493.50;0.00;26,400.65
Mar 9, 2025 12:00 AM;Mar 9, 2025 1:00 AM;38,783.83;15,052.00;3,257.75;11,794.25;0.00;23,731.83
Mar 9, 2025 1:00 AM;Mar 9, 2025 2:00 AM;36,648.39;13,395.00;2,864.75;10,530.25;0.00;23,253.39
Mar 9, 2025 2:00 AM;Mar 9, 2025 3:00 AM;35,364.59;12,246.25;2,622.25;9,624.00;0.00;23,118.34
Mar 9, 2025 3:00 AM;Mar 9, 2025 4:00 AM;34,676.76;11,623.25;2,588.25;9,035.00;0.00;23,053.51
Mar 9, 2025 4:00 AM;Mar 9, 2025 5:00 AM;34,579.76;11,484.25;2,665.25;8,819.00;0.00;23,095.51
Mar 9, 2025 5:00 AM;Mar 9, 2025 6:00 AM;34,651.93;11,551.75;2,770.75;8,781.00;0.00;23,100.18
Mar 9, 2025 6:00 AM;Mar 9, 2025 7:00 AM;34,478.14;11,607.25;2,840.25;8,680.75;86.25;22,870.89
Mar 9, 2025 7:00 AM;Mar 9, 2025 8:00 AM;36,833.85;14,802.50;2,848.50;7,973.50;3,980.50;22,031.35
Mar 9, 2025 8:00 AM;Mar 9, 2025 9:00 AM;41,590.22;23,625.50;2,794.75;6,779.25;14,051.50;17,964.71
Mar 9, 2025 9:00 AM;Mar 9, 2025 10:00 AM;48,629.11;32,312.00;2,691.50;4,650.25;24,970.25;16,317.11
Mar 9, 2025 10:00 AM;Mar 9, 2025 11:00 AM;54,800.35;38,089.75;2,532.50;2,367.25;33,190.00;16,710.60
Mar 9, 2025 11:00 AM;Mar 9, 2025 12:00 PM;59,152.44;41,599.00;2,344.25;1,584.25;37,670.50;17,553.44
Mar 9, 2025 12:00 PM;Mar 9, 2025 1:00 PM;59,298.21;42,312.25;2,160.25;1,463.00;38,689.00;16,985.96
Mar 9, 2025 1:00 PM;Mar 9, 2025 2:00 PM;57,298.19;40,453.25;2,050.25;1,494.50;36,908.50;16,844.94
Mar 9, 2025 2:00 PM;Mar 9, 2025 3:00 PM;53,511.15;35,832.75;2,061.50;1,662.50;32,108.75;17,678.40
Mar 9, 2025 3:00 PM;Mar 9, 2025 4:00 PM;46,092.24;28,149.75;2,211.25;2,020.50;23,918.00;17,942.49
Mar 9, 2025 4:00 PM;Mar 9, 2025 5:00 PM;40,704.71;17,415.00;2,429.50;2,422.00;12,563.50;23,289.71
Mar 9, 2025 5:00 PM;Mar 9, 2025 6:00 PM;38,932.09;8,966.50;2,633.75;3,417.50;2,915.25;29,965.59
Mar 9, 2025 6:00 PM;Mar 9, 2025 7:00 PM;39,574.59;7,597.00;2,743.00;4,806.75;47.25;31,977.59
Mar 9, 2025 7:00 PM;Mar 9, 2025 8:00 PM;40,852.77;8,167.75;2,680.00;5,487.75;0.00;32,685.02
Mar 9, 2025 8:00 PM;Mar 9, 2025 9:00 PM;40,337.98;7,739.25;2,430.00;5,309.25;0.00;32,598.73
Mar 9, 2025 9:00 PM;Mar 9, 2025 10:00 PM;38,725.81;6,578.00;2,029.00;4,549.00;0.00;32,147.81
Mar 9, 2025 10:00 PM;Mar 9, 2025 11:00 PM;36,715.63;5,203.75;1,600.50;3,603.25;0.00;31,511.88
Mar 9, 2025 11:00 PM;Mar 10, 2025 12:00 AM;34,574.15;3,934.00;1,205.00;2,729.00;0.00;30,640.15
Mar 10, 2025 12:00 AM;Mar 10, 2025 1:00 AM;32,852.16;3,625.00;1,178.50;2,446.50;0.00;29,227.16
Mar 10, 2025 1:00 AM;Mar 10, 2025 2:00 AM;32,236.95;3,016.75;890.75;2,126.00;0.00;29,220.20
Mar 10, 2025 2:00 AM;Mar 10, 2025 3:00 AM;31,310.89;2,651.00;646.25;2,004.75;0.00;28,659.89
Mar 10, 2025 3:00 AM;Mar 10, 2025 4:00 AM;31,562.25;2,404.75;459.75;1,945.00;0.00;29,157.50
Mar 10, 2025 4:00 AM;Mar 10, 2025 5:00 AM;32,164.45;2,286.00;367.00;1,919.00;0.00;29,878.45
Mar 10, 2025 5:00 AM;Mar 10, 2025 6:00 AM;33,530.13;2,280.50;355.75;1,924.75;0.00;31,249.63
Mar 10, 2025 6:00 AM;Mar 10, 2025 7:00 AM;37,199.12;2,386.25;380.75;1,921.75;83.75;34,812.87
Mar 10, 2025 7:00 AM;Mar 10, 2025 8:00 AM;42,962.85;5,386.25;416.50;1,806.00;3,163.75;37,576.60
Mar 10, 2025 8:00 AM;Mar 10, 2025 9:00 AM;48,164.93;13,108.00;432.50;1,694.00;10,981.50;35,056.93
Mar 10, 2025 9:00 AM;Mar 10, 2025 10:00 AM;51,458.73;21,250.50;429.75;1,434.00;19,386.75;30,208.23
Mar 10, 2025 10:00 AM;Mar 10, 2025 11:00 AM;53,154.63;26,774.75;445.50;1,166.25;25,163.00;26,379.88
Mar 10, 2025 11:00 AM;Mar 10, 2025 12:00 PM;54,463.73;29,639.00;499.50;1,229.75;27,909.75;24,824.73
Mar 10, 2025 12:00 PM;Mar 10, 2025 1:00 PM;53,913.33;30,049.25;572.75;1,600.25;27,876.25;23,864.08
Mar 10, 2025 1:00 PM;Mar 10, 2025 2:00 PM;52,712.90;28,175.00;660.50;2,068.50;25,446.00;24,537.90
Mar 10, 2025 2:00 PM;Mar 10, 2025 3:00 PM;49,596.18;24,460.00;760.25;2,526.75;21,173.00;25,136.18
Mar 10, 2025 3:00 PM;Mar 10, 2025 4:00 PM;47,098.59;19,020.25;848.25;2,869.00;15,303.00;28,078.34
Mar 10, 2025 4:00 PM;Mar 10, 2025 5:00 PM;47,002.98;12,152.00;949.75;3,081.50;8,120.75;34,850.98
Mar 10, 2025 5:00 PM;Mar 10, 2025 6:00 PM;45,797.82;6,778.00;1,130.25;3,628.75;2,019.00;39,019.82
Mar 10, 2025 6:00 PM;Mar 10, 2025 7:00 PM;46,322.06;6,106.75;1,390.00;4,672.75;44.00;40,215.31
Mar 10, 2025 7:00 PM;Mar 10, 2025 8:00 PM;46,901.77;7,029.00;1,606.75;5,422.25;0.00;39,872.77
Mar 10, 2025 8:00 PM;Mar 10, 2025 9:00 PM;45,054.77;7,247.25;1,679.50;5,567.75;0.00;37,807.52
Mar 10, 2025 9:00 PM;Mar 10, 2025 10:00 PM;42,629.92;6,900.00;1,675.50;5,224.50;0.00;35,729.92
Mar 10, 2025 10:00 PM;Mar 10, 2025 11:00 PM;40,630.73;6,364.25;1,678.25;4,686.00;0.00;34,266.48
Mar 10, 2025 11:00 PM;Mar 11, 2025 12:00 AM;38,944.27;5,824.25;1,691.50;4,132.75;0.00;33,120.02
Mar 11, 2025 12:00 AM;Mar 11, 2025 1:00 AM;36,820.90;5,481.00;1,412.00;4,069.00;0.00;31,339.90
Mar 11, 2025 1:00 AM;Mar 11, 2025 2:00 AM;34,863.33;4,859.75;1,283.00;3,576.75;0.00;30,003.57
Mar 11, 2025 2:00 AM;Mar 11, 2025 3:00 AM;34,083.00;4,344.50;1,218.75;3,125.75;0.00;29,738.50
Mar 11, 2025 3:00 AM;Mar 11, 2025 4:00 AM;33,841.23;3,925.00;1,200.75;2,724.25;0.00;29,916.23
Mar 11, 2025 4:00 AM;Mar 11, 2025 5:00 AM;34,835.22;3,586.00;1,202.75;2,383.25;0.00;31,249.22
Mar 11, 2025 5:00 AM;Mar 11, 2025 6:00 AM;36,036.55;3,320.00;1,143.00;2,177.00;0.00;32,716.55
Mar 11, 2025 6:00 AM;Mar 11, 2025 7:00 AM;38,503.52;3,089.50;980.00;2,035.50;74.00;35,414.02
Mar 11, 2025 7:00 AM;Mar 11, 2025 8:00 AM;43,213.94;5,178.50;803.75;1,802.50;2,572.25;38,035.44
Mar 11, 2025 8:00 AM;Mar 11, 2025 9:00 AM;47,330.19;10,931.50;660.75;1,512.50;8,758.25;36,398.69
Mar 11, 2025 9:00 AM;Mar 11, 2025 10:00 AM;51,934.46;17,646.00;580.75;1,152.50;15,912.75;34,288.46
Mar 11, 2025 10:00 AM;Mar 11, 2025 11:00 AM;54,280.25;23,148.00;540.50;964.00;21,643.50;31,132.25
Mar 11, 2025 11:00 AM;Mar 11, 2025 12:00 PM;56,234.12;26,246.75;515.00;1,115.75;24,616.00;29,987.37
Mar 11, 2025 12:00 PM;Mar 11, 2025 1:00 PM;56,471.82;26,822.75;520.75;1,471.00;24,831.00;29,649.07
Mar 11, 2025 1:00 PM;Mar 11, 2025 2:00 PM;55,388.01;25,071.25;590.00;1,866.50;22,614.75;30,316.76
Mar 11, 2025 2:00 PM;Mar 11, 2025 3:00 PM;52,721.40;21,713.00;721.75;2,226.00;18,765.25;31,008.40
Mar 11, 2025 3:00 PM;Mar 11, 2025 4:00 PM;50,910.21;16,842.25;857.25;2,481.75;13,503.25;34,067.96
Mar 11, 2025 4:00 PM;Mar 11, 2025 5:00 PM;48,037.47;10,935.75;1,044.25;2,587.25;7,304.25;37,101.72
Mar 11, 2025 5:00 PM;Mar 11, 2025 6:00 PM;46,573.31;5,955.50;1,347.75;2,693.25;1,914.50;40,617.81
Mar 11, 2025 6:00 PM;Mar 11, 2025 7:00 PM;46,517.58;4,702.25;1,649.75;3,007.00;45.50;41,815.33
Mar 11, 2025 7:00 PM;Mar 11, 2025 8:00 PM;46,583.75;5,264.50;1,871.25;3,393.25;0.00;41,319.25
Mar 11, 2025 8:00 PM;Mar 11, 2025 9:00 PM;45,271.41;5,721.00;1,990.00;3,731.00;0.00;39,550.41
Mar 11, 2025 9:00 PM;Mar 11, 2025 10:00 PM;43,138.92;5,983.00;1,995.75;3,987.25;0.00;37,155.92
Mar 11, 2025 10:00 PM;Mar 11, 2025 11:00 PM;42,060.52;6,116.00;1,985.50;4,130.50;0.00;35,944.52
Mar 11, 2025 11:00 PM;Mar 12, 2025 12:00 AM;40,938.68;6,068.75;1,936.50;4,132.25;0.00;34,869.93
Mar 12, 2025 12:00 AM;Mar 12, 2025 1:00 AM;39,794.44;7,453.50;1,887.50;5,566.00;0.00;32,340.94
Mar 12, 2025 1:00 AM;Mar 12, 2025 2:00 AM;37,495.54;7,091.50;1,663.75;5,427.75;0.00;30,404.04
Mar 12, 2025 2:00 AM;Mar 12, 2025 3:00 AM;36,499.68;6,682.75;1,415.00;5,267.75;0.00;29,816.93
Mar 12, 2025 3:00 AM;Mar 12, 2025 4:00 AM;36,103.16;6,215.75;1,162.25;5,053.50;0.00;29,887.41
Mar 12, 2025 4:00 AM;Mar 12, 2025 5:00 AM;36,263.79;5,649.00;955.00;4,694.00;0.00;30,614.79
Mar 12, 2025 5:00 AM;Mar 12, 2025 6:00 AM;38,055.43;5,084.00;821.25;4,262.75;0.00;32,971.43
Mar 12, 2025 6:00 AM;Mar 12, 2025 7:00 AM;41,786.02;4,775.00;781.75;3,910.00;83.25;37,011.02
Mar 12, 2025 7:00 AM;Mar 12, 2025 8:00 AM;45,575.61;6,310.25;791.50;3,482.25;2,036.50;39,265.36
Mar 12, 2025 8:00 AM;Mar 12, 2025 9:00 AM;49,404.46;10,261.75;795.50;2,922.25;6,544.00;39,142.71
Mar 12, 2025 9:00 AM;Mar 12, 2025 10:00 AM;51,579.35;14,385.00;782.00;2,483.50;11,119.50;37,194.35
Mar 12, 2025 10:00 AM;Mar 12, 2025 11:00 AM;52,490.97;17,593.75;787.25;2,464.00;14,342.50;34,897.22
Mar 12, 2025 11:00 AM;Mar 12, 2025 12:00 PM;51,947.38;19,242.50;788.00;2,514.00;15,940.50;32,704.88
Mar 12, 2025 12:00 PM;Mar 12, 2025 1:00 PM;52,255.23;19,621.50;803.75;2,518.75;16,299.00;32,633.73
Mar 12, 2025 1:00 PM;Mar 12, 2025 2:00 PM;51,781.07;18,725.00;811.75;2,501.75;15,411.50;33,056.07
Mar 12, 2025 2:00 PM;Mar 12, 2025 3:00 PM;49,960.65;16,388.00;823.75;2,461.50;13,102.75;33,572.65
Mar 12, 2025 3:00 PM;Mar 12, 2025 4:00 PM;48,310.44;12,725.75;827.00;2,395.50;9,503.25;35,584.69
Mar 12, 2025 4:00 PM;Mar 12, 2025 5:00 PM;47,115.49;8,325.75;813.25;2,298.50;5,214.00;38,789.74
Mar 12, 2025 5:00 PM;Mar 12, 2025 6:00 PM;46,469.99;4,439.50;765.00;2,194.50;1,480.00;42,030.49
Mar 12, 2025 6:00 PM;Mar 12, 2025 7:00 PM;45,973.27;3,121.25;748.50;2,319.00;53.75;42,852.02
Mar 12, 2025 7:00 PM;Mar 12, 2025 8:00 PM;45,572.58;3,306.00;770.50;2,535.50;0.00;42,266.59
Mar 12, 2025 8:00 PM;Mar 12, 2025 9:00 PM;44,028.58;3,416.25;800.25;2,616.00;0.00;40,612.33
Mar 12, 2025 9:00 PM;Mar 12, 2025 10:00 PM;42,086.42;3,478.00;857.75;2,620.25;0.00;38,608.42
Mar 12, 2025 10:00 PM;Mar 12, 2025 11:00 PM;40,999.46;3,541.25;948.25;2,593.00;0.00;37,458.21
Mar 12, 2025 11:00 PM;Mar 13, 2025 12:00 AM;38,900.32;3,634.25;1,032.00;2,602.25;0.00;35,266.07
Mar 13, 2025 12:00 AM;Mar 13, 2025 1:00 AM;36,992.06;3,176.00;1,440.25;1,735.75;0.00;33,816.06
Mar 13, 2025 1:00 AM;Mar 13, 2025 2:00 AM;36,133.26;3,412.00;1,410.50;2,001.50;0.00;32,721.26
Mar 13, 2025 2:00 AM;Mar 13, 2025 3:00 AM;35,324.58;3,686.00;1,337.50;2,348.50;0.00;31,638.58
Mar 13, 2025 3:00 AM;Mar 13, 2025 4:00 AM;34,933.53;4,042.75;1,345.75;2,697.00;0.00;30,890.78
Mar 13, 2025 4:00 AM;Mar 13, 2025 5:00 AM;36,122.29;4,425.50;1,446.25;2,979.25;0.00;31,696.79
Mar 13, 2025 5:00 AM;Mar 13, 2025 6:00 AM;39,065.15;4,697.75;1,588.00;3,109.75;0.00;34,367.40
Mar 13, 2025 6:00 AM;Mar 13, 2025 7:00 AM;42,361.47;4,951.75;1,711.50;3,167.75;72.50;37,409.72
Mar 13, 2025 7:00 AM;Mar 13, 2025 8:00 AM;46,942.68;6,696.50;1,809.25;3,074.00;1,813.25;40,246.18
Mar 13, 2025 8:00 AM;Mar 13, 2025 9:00 AM;50,630.81;10,672.25;1,906.00;2,700.75;6,065.50;39,958.56
Mar 13, 2025 9:00 AM;Mar 13, 2025 10:00 AM;52,301.40;15,194.50;2,007.50;2,211.00;10,976.00;37,106.90
Mar 13, 2025 10:00 AM;Mar 13, 2025 11:00 AM;53,917.55;18,744.00;2,074.00;2,114.50;14,555.50;35,173.55
Mar 13, 2025 11:00 AM;Mar 13, 2025 12:00 PM;54,571.71;20,169.75;2,085.50;2,344.25;15,740.00;34,401.96
Mar 13, 2025 12:00 PM;Mar 13, 2025 1:00 PM;53,509.97;19,970.75;2,081.50;2,570.75;15,318.50;33,539.22
Mar 13, 2025 1:00 PM;Mar 13, 2025 2:00 PM;52,811.19;19,042.75;2,141.00;2,841.75;14,060.00;33,768.44
Mar 13, 2025 2:00 PM;Mar 13, 2025 3:00 PM;51,382.18;17,688.00;2,347.75;3,137.75;12,202.50;33,694.18
Mar 13, 2025 3:00 PM;Mar 13, 2025 4:00 PM;50,716.01;15,129.25;2,565.50;3,336.00;9,227.75;35,586.76
Mar 13, 2025 4:00 PM;Mar 13, 2025 5:00 PM;49,097.60;11,415.75;2,686.00;3,396.50;5,333.25;37,681.85
Mar 13, 2025 5:00 PM;Mar 13, 2025 6:00 PM;47,534.13;7,699.00;2,777.50;3,358.00;1,563.50;39,835.13
Mar 13, 2025 6:00 PM;Mar 13, 2025 7:00 PM;48,052.34;6,259.25;2,833.25;3,377.75;48.25;41,793.09
Mar 13, 2025 7:00 PM;Mar 13, 2025 8:00 PM;48,392.67;6,292.00;2,771.00;3,521.00;0.00;42,100.67
Mar 13, 2025 8:00 PM;Mar 13, 2025 9:00 PM;46,554.53;6,235.50;2,592.00;3,643.50;0.00;40,319.03
Mar 13, 2025 9:00 PM;Mar 13, 2025 10:00 PM;44,917.04;5,922.25;2,315.75;3,606.50;0.00;38,994.79
Mar 13, 2025 10:00 PM;Mar 13, 2025 11:00 PM;42,937.17;5,455.75;2,054.50;3,401.25;0.00;37,481.42
Mar 13, 2025 11:00 PM;Mar 14, 2025 12:00 AM;40,506.62;4,983.25;1,808.75;3,174.50;0.00;35,523.37
Mar 14, 2025 12:00 AM;Mar 14, 2025 1:00 AM;38,552.31;5,205.75;1,797.25;3,408.50;0.00;33,346.56
Mar 14, 2025 1:00 AM;Mar 14, 2025 2:00 AM;36,609.82;4,769.25;1,634.00;3,135.25;0.00;31,840.57
Mar 14, 2025 2:00 AM;Mar 14, 2025 3:00 AM;36,314.63;4,468.00;1,567.75;2,900.25;0.00;31,846.63
Mar 14, 2025 3:00 AM;Mar 14, 2025 4:00 AM;36,072.03;4,275.00;1,546.75;2,728.25;0.00;31,797.03
Mar 14, 2025 4:00 AM;Mar 14, 2025 5:00 AM;36,510.82;4,179.75;1,544.75;2,635.00;0.00;32,331.07
Mar 14, 2025 5:00 AM;Mar 14, 2025 6:00 AM;38,750.58;4,124.00;1,545.25;2,578.75;0.00;34,626.58
Mar 14, 2025 6:00 AM;Mar 14, 2025 7:00 AM;41,929.78;4,082.50;1,515.50;2,473.75;93.25;37,847.28
Mar 14, 2025 7:00 AM;Mar 14, 2025 8:00 AM;46,497.83;5,726.75;1,449.50;2,252.75;2,024.50;40,771.08
Mar 14, 2025 8:00 AM;Mar 14, 2025 9:00 AM;50,135.12;9,747.50;1,385.75;1,957.50;6,404.25;40,387.62
Mar 14, 2025 9:00 AM;Mar 14, 2025 10:00 AM;52,106.88;14,244.50;1,333.25;1,751.00;11,160.25;37,862.38
Mar 14, 2025 10:00 AM;Mar 14, 2025 11:00 AM;53,818.20;17,743.75;1,254.75;1,706.00;14,783.00;36,074.45
