Start date;End date;Net export [MWh] Calculated resolutions;Netherlands (export) [MWh] Calculated resolutions;Netherlands (import) [MWh] Calculated resolutions;Switzerland (export) [MWh] Calculated resolutions;Switzerland (import) [MWh] Calculated resolutions;Denmark (export) [MWh] Calculated resolutions;Denmark (import) [MWh] Calculated resolutions;Czech Republic (export) [MWh] Calculated resolutions;Czech Republic (import) [MWh] Calculated resolutions;Luxembourg (export) [MWh] Calculated resolutions;Luxembourg (import) [MWh] Calculated resolutions;Sweden (export) [MWh] Calculated resolutions;Sweden (import) [MWh] Calculated resolutions;Austria (export) [MWh] Calculated resolutions;Austria (import) [MWh] Calculated resolutions;France (export) [MWh] Calculated resolutions;France (import) [MWh] Calculated resolutions;Poland (export) [MWh] Calculated resolutions;Poland (import) [MWh] Calculated resolutions;Norway (export) [MWh] Calculated resolutions;Norway (import) [MWh] Calculated resolutions;Belgium (export) [MWh] Calculated resolutions;Belgium (import) [MWh] Calculated resolutions
Nov 20, 2025 11:00 PM;Nov 21, 2025 12:00 AM;-6,575.43;0.00;-3,261.32;1,389.80;0.00;0.00;-3,000.82;1,147.79;-1,395.52;562.21;0.00;0.00;-216.88;1,447.85;-120.09;0.00;-2,429.01;1,390.68;0.00;0.00;-1,262.60;0.00;-827.54
Nov 21, 2025 12:00 AM;Nov 21, 2025 1:00 AM;-7,921.49;0.00;-3,852.21;1,154.47;0.00;0.00;-2,888.20;941.04;-1,450.40;534.28;0.00;0.00;-216.87;1,363.52;-110.03;0.00;-2,403.39;1,182.49;0.00;0.00;-1,352.92;0.00;-823.25
Nov 21, 2025 1:00 AM;Nov 21, 2025 2:00 AM;-7,668.09;0.00;-3,556.20;1,211.73;0.00;0.00;-2,924.61;909.61;-1,374.40;508.43;0.00;0.00;-216.88;1,347.40;-99.39;0.00;-2,298.54;1,098.63;0.00;0.00;-1,322.76;0.00;-951.11
Nov 21, 2025 2:00 AM;Nov 21, 2025 3:00 AM;-7,837.16;0.00;-3,879.99;1,347.28;0.00;0.00;-2,574.65;800.74;-1,370.64;492.33;0.00;0.00;-216.87;1,360.06;-99.39;0.00;-2,283.96;919.63;0.00;0.00;-1,388.36;0.00;-943.32
Nov 21, 2025 3:00 AM;Nov 21, 2025 4:00 AM;-7,465.64;0.00;-3,709.98;1,357.88;0.00;0.00;-2,682.09;755.01;-1,337.68;483.19;0.00;0.00;-216.87;1,306.73;-98.91;0.00;-2,259.11;1,091.02;0.00;0.00;-1,317.40;0.00;-837.43
Nov 21, 2025 4:00 AM;Nov 21, 2025 5:00 AM;-7,870.24;0.00;-4,641.18;1,618.27;0.00;0.00;-2,871.72;918.23;-1,254.88;484.09;0.00;0.00;-216.87;1,330.17;-120.26;0.00;-2,339.42;1,312.98;0.00;0.00;-1,388.84;0.00;-700.80
Nov 21, 2025 5:00 AM;Nov 21, 2025 6:00 AM;-8,223.78;0.00;-4,249.29;1,292.86;0.00;0.00;-2,573.65;866.51;-1,302.88;512.93;0.00;0.00;-216.87;1,076.31;-160.19;0.00;-2,427.62;1,238.88;0.00;0.00;-1,393.88;0.00;-886.88
Nov 21, 2025 6:00 AM;Nov 21, 2025 7:00 AM;-10,236.04;0.00;-4,179.21;188.05;-747.24;0.00;-2,730.96;891.76;-1,063.52;587.73;0.00;0.00;-212.94;655.33;-512.01;0.00;-2,850.23;1,327.63;0.00;0.00;-1,222.44;0.00;-367.99
Nov 21, 2025 7:00 AM;Nov 21, 2025 8:00 AM;-8,892.59;0.00;-2,768.35;12.23;-1,813.88;0.00;-1,338.30;521.80;-1,063.76;658.99;0.00;0.00;-11.65;483.33;-1,292.55;0.00;-2,714.42;1,027.63;0.00;44.78;-236.36;0.00;-402.09
Nov 21, 2025 8:00 AM;Nov 21, 2025 9:00 AM;-6,853.56;0.21;-1,389.82;0.00;-1,892.27;276.16;-403.73;261.31;-1,234.40;694.99;0.00;0.00;-17.16;564.45;-1,524.16;0.00;-2,170.71;771.68;0.00;0.25;-111.12;0.00;-679.23
Nov 21, 2025 9:00 AM;Nov 21, 2025 10:00 AM;-3,628.44;357.34;-589.04;0.00;-1,170.02;2.32;-761.74;691.04;-1,041.76;694.86;0.00;0.00;0.00;787.22;-932.08;0.26;-1,599.05;984.46;0.00;0.00;-271.76;0.00;-780.49
Nov 21, 2025 10:00 AM;Nov 21, 2025 11:00 AM;-2,344.89;151.55;-537.01;8.45;-496.25;0.00;-692.74;1,154.72;-876.56;679.87;0.00;0.00;0.00;1,054.33;-422.65;0.00;-1,712.01;958.13;0.00;0.00;-646.40;0.00;-968.32
Nov 21, 2025 11:00 AM;Nov 21, 2025 12:00 PM;-237.23;0.00;-1,902.12;853.52;0.00;8.41;-478.38;1,609.38;-690.48;658.67;0.00;0.00;0.00;1,999.55;-287.76;0.00;-1,920.95;1,040.72;0.00;0.00;-299.04;0.00;-828.76
Nov 21, 2025 12:00 PM;Nov 21, 2025 1:00 PM;187.83;0.00;-2,188.53;743.79;0.00;281.29;-322.00;1,655.97;-505.12;596.27;0.00;0.00;0.00;2,144.11;-396.54;0.00;-2,015.45;1,228.93;0.00;0.00;-155.04;0.00;-879.85
Nov 21, 2025 1:00 PM;Nov 21, 2025 2:00 PM;1,146.68;0.00;-2,161.15;749.07;0.00;457.80;-79.04;1,634.53;-369.84;560.36;0.00;0.00;0.00;2,037.71;-337.74;0.00;-1,879.76;1,265.16;0.00;20.35;-37.20;0.00;-713.56
Nov 21, 2025 2:00 PM;Nov 21, 2025 3:00 PM;-2,142.67;0.00;-2,345.47;193.74;-251.00;553.31;-0.08;1,262.16;-391.28;554.13;0.00;0.00;0.00;1,291.28;-432.18;0.00;-2,557.51;1,331.70;0.00;0.00;-379.12;0.00;-972.34
Nov 21, 2025 3:00 PM;Nov 21, 2025 4:00 PM;-6,089.53;0.00;-1,704.05;35.97;-1,442.84;188.39;-32.80;709.89;-638.32;582.89;0.00;0.00;0.00;709.86;-989.54;0.00;-3,227.22;1,104.38;0.00;0.00;-385.00;0.00;-1,001.14
Nov 21, 2025 4:00 PM;Nov 21, 2025 5:00 PM;-6,567.31;764.44;-528.10;0.00;-2,209.60;66.27;-210.56;333.33;-841.36;694.81;0.00;0.00;0.00;447.49;-1,447.59;0.00;-3,015.00;929.55;0.00;0.00;-549.40;0.00;-1,001.58
Nov 21, 2025 5:00 PM;Nov 21, 2025 6:00 PM;-7,004.85;1,100.29;-646.17;0.00;-2,439.11;195.85;-33.84;148.82;-862.64;578.70;0.00;0.00;0.00;328.84;-1,803.64;0.00;-2,981.98;1,133.63;-0.03;0.00;-722.04;0.00;-1,001.53
Nov 21, 2025 6:00 PM;Nov 21, 2025 7:00 PM;-6,411.01;785.66;-750.79;0.00;-2,172.67;235.20;-101.36;126.40;-834.72;540.03;0.00;0.00;0.00;309.70;-1,714.23;0.00;-2,801.04;1,988.58;0.00;0.00;-1,229.52;0.00;-792.26
Nov 21, 2025 7:00 PM;Nov 21, 2025 8:00 PM;-6,226.78;134.99;-944.33;0.00;-1,330.27;338.09;-439.44;281.40;-897.92;530.47;0.00;0.00;0.00;338.48;-1,365.22;0.00;-2,581.33;1,897.79;0.00;0.00;-1,214.12;0.00;-975.37
Nov 21, 2025 8:00 PM;Nov 21, 2025 9:00 PM;-6,139.77;0.00;-1,359.33;93.75;-795.07;209.48;-1,877.20;830.97;-783.04;505.55;0.00;0.00;0.00;768.34;-847.03;0.00;-2,666.35;1,861.05;0.00;0.00;-1,326.72;0.00;-754.17
Nov 21, 2025 9:00 PM;Nov 21, 2025 10:00 PM;-6,520.84;0.00;-2,202.60;822.09;-88.96;185.66;-2,472.32;604.08;-1,074.72;604.57;0.00;0.00;0.00;677.91;-349.07;0.00;-2,657.89;1,686.84;0.00;0.00;-1,357.76;0.00;-898.67
Nov 21, 2025 10:00 PM;Nov 21, 2025 11:00 PM;-6,195.25;0.00;-3,031.45;1,279.00;0.00;0.00;-2,970.52;718.02;-1,186.32;574.85;0.00;0.00;-58.14;1,050.44;-200.48;0.00;-2,499.51;1,607.52;0.00;0.00;-1,402.64;303.31;-379.34
Nov 21, 2025 11:00 PM;Nov 22, 2025 12:00 AM;-6,189.24;14.80;-3,237.33;1,674.57;0.00;0.00;-2,947.85;473.47;-1,297.52;510.35;0.00;0.00;-186.08;1,138.88;-142.94;0.00;-2,561.36;1,271.95;0.00;0.00;-1,404.40;504.24;0.00
Nov 22, 2025 12:00 AM;Nov 22, 2025 1:00 AM;-6,395.05;112.31;-1,918.22;1,571.83;0.00;0.00;-2,415.36;701.47;-1,502.88;499.47;0.00;0.00;-216.75;1,012.08;-224.06;0.00;-2,708.93;955.17;0.00;0.00;-1,404.40;0.00;-856.78
Nov 22, 2025 1:00 AM;Nov 22, 2025 2:00 AM;-5,488.96;664.75;-1,917.60;1,541.63;0.00;0.00;-2,212.14;838.16;-1,493.04;459.77;0.00;0.00;-216.77;1,060.49;-228.43;0.00;-2,690.84;816.89;0.00;0.00;-1,403.48;0.00;-708.35
Nov 22, 2025 2:00 AM;Nov 22, 2025 3:00 AM;-5,428.24;769.11;-2,401.59;1,679.02;0.00;0.00;-2,372.40;970.08;-1,388.40;426.20;0.00;0.00;-216.77;1,177.72;-181.46;0.00;-2,715.13;841.74;0.00;0.00;-1,404.12;0.00;-612.25
Nov 22, 2025 3:00 AM;Nov 22, 2025 4:00 AM;-5,188.90;769.31;-2,550.83;1,860.07;0.00;0.00;-1,900.67;1,088.46;-1,297.28;384.00;0.00;0.00;-216.77;973.79;-178.44;0.00;-2,858.03;813.43;0.00;0.00;-1,396.64;0.00;-679.29
Nov 22, 2025 4:00 AM;Nov 22, 2025 5:00 AM;-4,626.94;671.56;-2,744.93;1,823.88;0.00;0.00;-1,331.02;1,181.76;-1,168.24;379.05;0.00;0.00;-216.78;1,061.51;-163.04;0.00;-3,000.68;1,017.11;0.00;0.00;-1,383.48;0.00;-753.65
Nov 22, 2025 5:00 AM;Nov 22, 2025 6:00 AM;-3,445.48;580.39;-3,725.17;1,823.84;0.00;0.80;-818.65;1,402.11;-1,064.72;347.65;0.00;0.00;-216.77;1,328.12;-99.77;0.00;-3,069.84;1,305.31;0.00;0.00;-1,334.48;103.81;-8.10
Nov 22, 2025 6:00 AM;Nov 22, 2025 7:00 AM;-2,938.16;521.18;-3,907.34;1,440.28;0.00;19.20;-645.88;1,672.82;-882.16;368.26;0.00;0.00;-216.80;1,548.11;-169.84;0.00;-3,017.26;1,501.61;0.00;0.00;-1,252.76;82.42;0.00
Nov 22, 2025 7:00 AM;Nov 22, 2025 8:00 AM;-3,342.03;456.26;-3,845.83;1,396.29;0.00;0.00;-796.76;1,636.45;-932.56;442.11;0.00;0.00;-216.79;1,299.12;-198.78;0.00;-3,114.81;1,479.61;0.00;0.00;-1,265.80;319.47;0.00
Nov 22, 2025 8:00 AM;Nov 22, 2025 9:00 AM;-1,606.34;377.87;-3,631.68;1,386.05;0.00;12.88;-696.19;1,901.57;-695.04;471.72;0.00;0.00;-216.81;2,097.08;-265.26;0.00;-3,216.93;1,585.37;0.00;0.00;-1,288.56;571.59;0.00
Nov 22, 2025 9:00 AM;Nov 22, 2025 10:00 AM;1,714.08;631.60;-2,308.33;1,842.60;0.00;10.00;-821.97;1,951.65;-494.00;478.71;0.00;0.00;-216.81;2,560.45;-130.70;0.00;-2,331.27;1,429.77;0.00;0.00;-1,263.56;477.80;-101.85
Nov 22, 2025 10:00 AM;Nov 22, 2025 11:00 AM;3,397.45;839.67;-2,154.33;2,034.41;0.00;3.76;-781.09;1,853.87;-326.00;371.74;0.00;0.00;-216.82;2,773.11;-133.23;0.00;-1,633.34;1,201.93;0.00;0.00;-1,157.56;721.32;0.00
Nov 22, 2025 11:00 AM;Nov 22, 2025 12:00 PM;4,921.21;826.52;-2,189.54;1,782.97;0.00;149.60;-567.02;1,985.17;-32.56;371.21;0.00;0.00;-216.83;3,033.82;-188.73;0.00;-1,555.38;1,458.59;0.00;0.00;-709.04;772.45;0.00
Nov 22, 2025 12:00 PM;Nov 22, 2025 1:00 PM;4,470.02;897.08;-2,495.88;1,664.61;0.00;204.40;-586.25;1,930.98;0.00;328.44;0.00;0.00;-216.83;3,068.96;-204.03;0.00;-1,616.84;1,402.85;0.00;0.00;-624.72;717.24;0.00
Nov 22, 2025 1:00 PM;Nov 22, 2025 2:00 PM;2,586.70;702.18;-3,355.08;1,425.19;0.00;87.44;-663.53;1,679.02;0.00;260.11;0.00;0.00;-216.85;2,967.48;-283.42;0.00;-2,314.13;1,722.61;0.00;0.00;-207.56;783.24;0.00
Nov 22, 2025 2:00 PM;Nov 22, 2025 3:00 PM;-730.81;604.88;-3,152.87;934.45;0.00;134.08;-604.34;1,334.11;-30.40;272.60;0.00;0.00;-216.86;2,386.77;-348.83;0.00;-2,500.51;1,980.42;0.00;0.00;-1,081.60;155.89;-598.60
Nov 22, 2025 3:00 PM;Nov 22, 2025 4:00 PM;-1,761.98;513.83;-2,732.38;860.35;-3.15;75.04;-684.78;1,404.35;-317.76;284.91;0.00;0.00;-216.87;1,967.97;-342.53;0.00;-2,520.92;1,913.98;0.00;0.00;-1,243.60;0.00;-720.42
Nov 22, 2025 4:00 PM;Nov 22, 2025 5:00 PM;-2,081.60;466.48;-2,096.16;525.25;-127.33;55.52;-718.44;1,691.73;-384.80;355.03;0.00;0.00;-216.87;1,684.08;-439.74;0.00;-2,707.64;2,027.59;0.00;0.00;-1,224.20;0.00;-972.10
Nov 22, 2025 5:00 PM;Nov 22, 2025 6:00 PM;-2,372.76;552.98;-1,656.91;629.44;-193.42;90.40;-683.18;1,661.79;-509.68;391.87;0.00;0.00;-216.87;1,254.25;-418.73;0.00;-2,963.52;1,877.34;0.00;0.00;-1,223.64;0.00;-964.88
Nov 22, 2025 6:00 PM;Nov 22, 2025 7:00 PM;-1,153.37;715.70;-2,269.69;1,006.22;-5.86;76.08;-661.80;1,750.02;-551.20;364.81;0.00;0.00;-216.86;1,367.15;-310.77;0.00;-2,925.43;1,860.10;0.00;0.00;-1,213.68;297.49;-435.63
Nov 22, 2025 7:00 PM;Nov 22, 2025 8:00 PM;-615.54;1,069.72;-2,369.91;1,326.18;0.00;36.32;-909.61;1,508.95;-312.96;354.60;0.00;0.00;-216.86;1,481.20;-299.79;0.00;-2,850.94;2,142.89;0.00;0.00;-1,204.00;67.42;-438.75
Nov 22, 2025 8:00 PM;Nov 22, 2025 9:00 PM;494.37;1,276.28;-3,338.60;1,746.77;0.00;84.32;-765.05;1,530.25;-205.92;257.32;0.00;0.00;-216.87;1,425.98;-227.76;0.00;-2,921.20;2,151.69;0.00;0.00;-1,203.88;901.03;0.00
Nov 22, 2025 9:00 PM;Nov 22, 2025 10:00 PM;2,184.82;1,456.35;-3,082.86;2,382.03;0.00;125.28;-705.46;1,494.73;-245.12;251.43;0.00;0.00;-216.87;1,855.40;-183.45;0.00;-2,718.04;1,973.59;0.00;0.00;-1,203.92;1,001.72;0.00
Nov 22, 2025 10:00 PM;Nov 22, 2025 11:00 PM;2,531.35;1,461.43;-2,979.90;2,377.58;0.00;114.80;-700.74;1,458.72;-157.12;228.10;0.00;0.00;-216.87;2,233.45;-253.62;0.00;-2,810.88;1,982.35;0.00;0.00;-1,203.88;997.94;0.00
Nov 22, 2025 11:00 PM;Nov 23, 2025 12:00 AM;2,860.71;1,533.76;-2,571.72;2,384.53;0.00;115.92;-688.98;1,363.60;-112.40;232.30;0.00;0.00;-216.88;2,409.84;-269.41;0.00;-2,568.64;1,636.76;0.00;0.00;-1,203.24;815.27;0.00
Nov 23, 2025 12:00 AM;Nov 23, 2025 1:00 AM;3,791.93;1,490.65;-1,732.04;2,831.10;0.00;107.76;-673.87;1,419.43;-423.92;289.18;0.00;0.00;-216.87;2,452.66;-238.04;0.00;-1,943.80;1,535.99;0.00;0.00;-1,174.28;95.74;-27.77
Nov 23, 2025 1:00 AM;Nov 23, 2025 2:00 AM;2,969.83;1,350.39;-1,851.61;2,634.93;0.00;100.72;-675.65;1,629.58;-555.84;258.36;0.00;0.00;-216.88;2,410.93;-260.25;0.00;-2,058.23;1,662.76;0.00;0.00;-1,174.08;0.00;-285.31
Nov 23, 2025 2:00 AM;Nov 23, 2025 3:00 AM;2,250.42;1,417.94;-2,100.00;2,580.68;0.00;96.88;-684.36;1,775.26;-540.96;228.30;0.00;0.00;-216.87;2,116.53;-253.20;0.00;-2,320.80;1,669.84;0.00;0.00;-1,181.36;0.00;-337.44
Nov 23, 2025 3:00 AM;Nov 23, 2025 4:00 AM;1,363.71;1,482.79;-2,586.76;2,452.71;0.00;106.32;-671.79;1,778.39;-540.72;188.48;0.00;0.00;-216.87;2,057.09;-245.17;0.00;-2,648.80;1,513.51;0.00;0.00;-1,064.32;0.00;-241.15
Nov 23, 2025 4:00 AM;Nov 23, 2025 5:00 AM;984.96;1,534.01;-2,567.85;2,153.47;0.00;110.96;-667.99;1,799.74;-365.92;135.60;0.00;0.00;-216.87;2,216.05;-320.98;0.00;-2,953.06;1,777.79;0.00;0.00;-1,188.68;0.00;-461.31
Nov 23, 2025 5:00 AM;Nov 23, 2025 6:00 AM;584.86;1,351.26;-2,726.97;2,077.57;0.00;101.04;-684.16;1,614.54;-191.84;157.61;0.00;0.00;-216.87;2,540.54;-361.36;0.00;-3,133.41;1,883.09;0.00;0.00;-1,189.60;0.00;-636.57
Nov 23, 2025 6:00 AM;Nov 23, 2025 7:00 AM;602.47;1,337.03;-3,698.73;2,091.38;0.00;138.16;-675.75;1,647.52;-166.16;214.06;0.00;0.00;-216.87;2,556.74;-415.46;0.00;-3,477.47;2,025.93;0.00;0.00;-1,023.92;266.01;0.00
Nov 23, 2025 7:00 AM;Nov 23, 2025 8:00 AM;-74.90;1,283.17;-3,581.88;1,984.87;0.00;164.56;-633.95;1,745.39;-182.72;227.43;0.00;0.00;-216.88;2,597.30;-497.07;0.00;-3,694.28;2,021.40;0.00;0.00;-1,182.88;0.00;-109.36
Nov 23, 2025 8:00 AM;Nov 23, 2025 9:00 AM;1,206.70;1,290.01;-3,375.91;1,863.10;0.00;305.20;-586.59;1,807.28;-106.80;279.10;0.00;0.00;-216.88;2,735.75;-451.92;0.00;-3,491.12;2,027.01;0.00;0.00;-1,189.52;318.01;0.00
Nov 23, 2025 9:00 AM;Nov 23, 2025 10:00 AM;3,257.44;1,193.33;-2,980.22;1,911.63;0.00;483.44;-585.90;2,068.35;-9.92;340.15;0.00;0.00;-182.04;2,969.30;-411.22;0.00;-3,093.65;2,169.11;0.00;0.00;-882.64;267.74;0.00
Nov 23, 2025 10:00 AM;Nov 23, 2025 11:00 AM;4,927.06;1,317.11;-2,080.80;1,837.28;0.00;142.80;-693.79;2,241.47;0.00;373.75;0.00;0.00;-4.53;3,201.73;-351.17;0.00;-2,611.50;2,235.16;0.00;0.00;-258.92;0.00;-421.52
Nov 23, 2025 11:00 AM;Nov 23, 2025 12:00 PM;4,904.79;1,354.97;-1,783.91;1,636.60;0.00;331.04;-543.79;2,238.32;0.00;281.25;0.00;0.00;0.00;2,954.87;-260.75;0.00;-2,567.58;2,128.81;0.00;0.00;-482.96;0.00;-382.07
Nov 23, 2025 12:00 PM;Nov 23, 2025 1:00 PM;5,723.28;1,435.19;-1,653.13;1,415.87;0.00;92.80;-340.77;1,919.05;0.00;288.95;0.00;0.00;0.00;2,901.52;-172.82;0.00;-2,354.21;1,981.05;0.00;50.71;-233.60;392.67;0.00
Nov 23, 2025 1:00 PM;Nov 23, 2025 2:00 PM;6,234.39;1,707.22;-1,175.61;1,096.06;0.00;588.71;-11.69;1,875.86;0.00;317.66;0.00;82.49;0.00;2,564.36;-188.00;0.00;-2,670.01;1,909.41;0.00;188.75;0.00;152.54;-203.37
Nov 23, 2025 2:00 PM;Nov 23, 2025 3:00 PM;4,971.97;1,698.77;-672.17;1,095.59;-28.18;502.75;-296.18;1,898.46;0.00;365.97;0.00;7.26;0.00;2,528.17;-420.07;0.00;-2,595.80;1,871.12;0.00;57.87;-63.68;0.00;-977.91
Nov 23, 2025 3:00 PM;Nov 23, 2025 4:00 PM;4,685.56;1,747.05;-598.55;1,346.44;-10.95;962.32;-567.52;2,159.45;0.00;330.49;0.00;0.00;-3.98;2,765.38;-500.95;0.00;-2,814.05;1,918.83;0.00;0.00;-1,047.00;0.00;-1,001.41
Nov 23, 2025 4:00 PM;Nov 23, 2025 5:00 PM;4,076.47;1,692.30;-310.47;876.30;-230.28;696.18;-73.67;2,216.93;0.00;372.92;0.00;38.61;-3.29;2,545.44;-712.94;0.00;-3,280.28;1,975.03;0.00;0.00;-1,093.96;82.02;-714.38
Nov 23, 2025 5:00 PM;Nov 23, 2025 6:00 PM;5,201.65;1,582.77;-671.86;1,037.23;-103.42;422.37;-6.63;2,113.03;0.00;403.98;0.00;0.00;0.00;2,519.91;-607.52;0.00;-3,476.39;2,097.03;0.00;0.00;-547.64;614.31;-175.51
Nov 23, 2025 6:00 PM;Nov 23, 2025 7:00 PM;5,933.66;1,352.07;-664.97;1,244.61;-11.42;1,049.12;-466.28;2,189.88;0.00;446.94;0.00;44.36;0.00;2,684.60;-503.80;0.00;-3,231.22;2,225.11;0.00;0.00;-1,129.48;704.15;0.00
Nov 23, 2025 7:00 PM;Nov 23, 2025 8:00 PM;6,804.62;1,488.53;-543.55;1,608.66;0.00;1,011.12;-576.85;2,148.21;0.00;442.47;0.00;0.00;0.00;2,716.21;-446.58;0.00;-3,000.75;2,346.47;0.00;0.00;-1,190.52;801.22;0.00
Nov 23, 2025 8:00 PM;Nov 23, 2025 9:00 PM;6,213.92;1,554.28;-694.04;1,703.73;0.00;867.76;-580.53;2,060.74;0.00;381.09;0.00;15.99;0.00;2,636.76;-439.96;0.00;-3,210.54;2,381.96;0.00;0.00;-1,194.32;731.00;0.00
Nov 23, 2025 9:00 PM;Nov 23, 2025 10:00 PM;5,934.82;1,539.92;-694.40;1,999.87;0.00;728.56;-562.98;1,913.32;0.00;329.59;0.00;3.81;-7.56;2,754.63;-404.36;0.00;-3,096.39;2,281.73;0.00;0.00;-1,213.48;527.64;-165.09
Nov 23, 2025 10:00 PM;Nov 23, 2025 11:00 PM;4,595.61;1,396.48;-167.87;2,031.97;0.00;160.64;-583.56;1,932.95;0.00;388.09;0.00;0.00;-152.60;2,863.05;-362.53;0.00;-2,934.86;2,242.66;0.00;0.00;-1,223.72;0.00;-995.09
Nov 23, 2025 11:00 PM;Nov 24, 2025 12:00 AM;3,316.14;1,389.52;-668.72;2,381.44;0.00;3.20;-837.98;1,795.16;-22.08;360.34;0.00;0.00;-170.24;2,885.42;-315.51;0.00;-3,017.75;1,775.13;0.00;0.00;-1,242.56;0.00;-999.23
Nov 24, 2025 12:00 AM;Nov 24, 2025 1:00 AM;2,160.83;1,292.38;-837.26;2,097.57;0.00;14.72;-847.17;1,617.47;-306.32;349.27;0.00;0.00;-213.03;2,327.44;-197.58;0.00;-2,597.41;1,621.97;0.00;0.00;-1,251.60;0.00;-909.62
Nov 24, 2025 1:00 AM;Nov 24, 2025 2:00 AM;1,865.30;1,164.36;-977.69;2,165.39;0.00;0.24;-837.45;1,594.63;-261.04;293.91;0.00;0.00;-215.76;2,215.84;-174.54;0.00;-2,594.70;1,643.29;0.00;0.00;-1,249.88;0.00;-901.30
Nov 24, 2025 2:00 AM;Nov 24, 2025 3:00 AM;480.66;959.28;-1,492.77;2,157.06;0.00;0.24;-780.06;1,497.85;-482.24;257.67;0.00;0.00;-206.07;1,923.25;-205.37;0.00;-2,661.50;1,719.47;0.00;0.00;-1,272.40;0.00;-933.76
Nov 24, 2025 3:00 AM;Nov 24, 2025 4:00 AM;-115.56;1,020.24;-1,661.54;2,288.47;0.00;0.00;-1,166.58;1,481.36;-586.56;242.63;0.00;0.00;-216.88;1,869.74;-176.11;0.00;-2,755.21;1,757.50;0.00;0.00;-1,263.52;0.00;-949.10
Nov 24, 2025 4:00 AM;Nov 24, 2025 5:00 AM;141.02;1,572.54;-1,241.75;2,237.45;0.00;0.00;-1,663.53;1,408.59;-598.16;245.20;0.00;0.00;-216.25;1,894.61;-149.40;0.00;-2,813.12;1,546.69;0.00;0.00;-1,293.92;0.00;-787.93
Nov 24, 2025 5:00 AM;Nov 24, 2025 6:00 AM;964.43;1,191.67;-1,188.81;2,251.37;0.00;0.00;-1,642.98;1,691.78;-102.72;329.64;0.00;0.00;-206.88;2,409.62;-313.21;0.00;-2,774.50;1,568.71;0.00;0.00;-1,274.16;0.00;-975.10
Nov 24, 2025 6:00 AM;Nov 24, 2025 7:00 AM;-1,914.74;328.45;-2,104.49;1,137.52;-30.26;0.00;-1,189.59;1,848.07;-4.80;307.08;0.00;4.57;-20.62;1,805.11;-430.50;0.00;-3,162.52;1,845.19;0.00;0.00;-1,342.20;0.00;-905.73
Nov 24, 2025 7:00 AM;Nov 24, 2025 8:00 AM;-3,865.39;421.38;-1,406.47;631.48;-153.98;52.91;-2,069.27;1,664.01;-2.96;362.29;0.00;170.93;0.00;1,543.12;-544.58;0.00;-3,647.40;1,344.70;0.00;0.00;-1,316.16;0.00;-915.40
Nov 24, 2025 8:00 AM;Nov 24, 2025 9:00 AM;-4,008.52;0.00;-1,141.82;603.36;-109.02;331.44;-1,969.76;1,379.61;-4.16;394.08;0.00;203.50;0.00;1,555.78;-473.64;0.00;-3,822.08;1,088.66;0.00;0.00;-1,331.20;0.00;-713.27
Nov 24, 2025 9:00 AM;Nov 24, 2025 10:00 AM;-3,577.20;0.00;-1,408.43;761.21;-46.01;415.54;-1,709.44;1,287.59;-10.08;388.22;0.00;203.45;0.00;1,504.29;-282.42;0.00;-3,811.00;1,172.75;0.00;0.00;-1,386.36;0.00;-656.51
Nov 24, 2025 10:00 AM;Nov 24, 2025 11:00 AM;-4,214.80;0.00;-1,770.36;509.18;-129.77;588.62;-1,490.96;1,282.11;-48.00;431.02;0.00;203.46;0.00;1,358.58;-351.52;0.00;-3,900.00;1,294.04;0.00;0.00;-1,388.24;0.00;-802.95
Nov 24, 2025 11:00 AM;Nov 24, 2025 12:00 PM;-5,853.22;0.00;-2,519.04;488.88;-115.98;593.79;-2,050.72;1,475.74;-86.64;397.15;0.00;203.47;0.00;1,129.38;-402.92;0.00;-4,079.89;1,368.10;0.00;0.00;-1,279.40;0.00;-975.13
Nov 24, 2025 12:00 PM;Nov 24, 2025 1:00 PM;-6,274.32;0.00;-2,766.06;477.62;-212.39;484.25;-2,021.60;1,608.19;-40.64;362.39;0.00;203.47;0.00;1,249.43;-466.58;0.00;-3,985.81;1,228.70;0.00;0.00;-1,400.32;0.00;-994.96
Nov 24, 2025 1:00 PM;Nov 24, 2025 2:00 PM;-6,252.76;0.00;-2,655.13;433.85;-326.28;364.34;-2,275.60;1,844.06;-9.84;311.36;0.00;199.78;0.00;1,609.01;-563.65;0.00;-3,974.43;1,174.36;0.00;0.00;-1,404.32;0.00;-980.27
Nov 24, 2025 2:00 PM;Nov 24, 2025 3:00 PM;-7,205.96;0.00;-2,564.30;311.14;-1,049.25;357.06;-2,058.32;1,761.24;0.00;311.54;0.00;58.78;0.00;1,564.02;-774.54;0.00;-3,985.95;1,159.35;0.00;0.00;-1,404.36;0.00;-892.36
Nov 24, 2025 3:00 PM;Nov 24, 2025 4:00 PM;-6,456.19;0.00;-1,672.82;185.10;-1,558.89;557.19;-1,902.48;1,655.61;-8.56;417.32;0.00;186.23;0.00;1,445.54;-1,010.01;0.00;-3,376.72;1,026.23;0.00;0.00;-1,401.60;0.00;-998.32
Nov 24, 2025 4:00 PM;Nov 24, 2025 5:00 PM;-6,380.98;0.00;-829.05;148.80;-1,725.19;562.32;-1,942.72;1,473.33;-70.64;435.61;0.00;183.01;0.00;1,355.53;-1,137.89;0.00;-3,395.42;909.45;0.00;0.00;-1,351.20;0.00;-996.91
