Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 25, 2025 2:00 PM;Mar 25, 2025 3:00 PM;61,541.41;67,148.16;5,606.75;23,949.44
Mar 25, 2025 3:00 PM;Mar 25, 2025 4:00 PM;61,012.20;64,832.95;3,820.75;28,883.93
Mar 25, 2025 4:00 PM;Mar 25, 2025 5:00 PM;61,488.86;62,909.61;1,420.75;36,944.38
Mar 25, 2025 5:00 PM;Mar 25, 2025 6:00 PM;62,956.06;63,133.31;177.25;46,665.93
Mar 25, 2025 6:00 PM;Mar 25, 2025 7:00 PM;65,134.70;65,145.95;11.25;52,221.11
Mar 25, 2025 7:00 PM;Mar 25, 2025 8:00 PM;65,111.25;65,116.75;5.50;51,292.35
Mar 25, 2025 8:00 PM;Mar 25, 2025 9:00 PM;61,385.27;61,395.77;10.50;47,092.46
Mar 25, 2025 9:00 PM;Mar 25, 2025 10:00 PM;58,248.81;58,511.81;263.00;43,336.97
Mar 25, 2025 10:00 PM;Mar 25, 2025 11:00 PM;54,578.45;55,673.20;1,094.75;39,674.69
Mar 25, 2025 11:00 PM;Mar 26, 2025 12:00 AM;50,678.26;52,468.51;1,790.25;35,601.28
Mar 26, 2025 12:00 AM;Mar 26, 2025 1:00 AM;47,271.01;48,834.01;1,563.00;32,695.23
Mar 26, 2025 1:00 AM;Mar 26, 2025 2:00 AM;45,275.06;47,481.06;2,206.00;31,205.58
Mar 26, 2025 2:00 AM;Mar 26, 2025 3:00 AM;44,500.90;47,674.15;3,173.25;30,362.49
Mar 26, 2025 3:00 AM;Mar 26, 2025 4:00 AM;44,742.69;47,595.19;2,852.50;30,403.51
Mar 26, 2025 4:00 AM;Mar 26, 2025 5:00 AM;46,347.30;48,892.80;2,545.50;31,524.27
Mar 26, 2025 5:00 AM;Mar 26, 2025 6:00 AM;49,905.03;50,421.53;516.50;35,070.29
Mar 26, 2025 6:00 AM;Mar 26, 2025 7:00 AM;57,162.97;57,321.47;158.50;41,416.86
Mar 26, 2025 7:00 AM;Mar 26, 2025 8:00 AM;61,283.28;61,296.28;13.00;44,117.60
Mar 26, 2025 8:00 AM;Mar 26, 2025 9:00 AM;64,259.08;64,326.08;67.00;44,714.25
Mar 26, 2025 9:00 AM;Mar 26, 2025 10:00 AM;65,137.36;65,296.61;159.25;42,788.14
Mar 26, 2025 10:00 AM;Mar 26, 2025 11:00 AM;65,757.62;65,910.12;152.50;41,548.90
Mar 26, 2025 11:00 AM;Mar 26, 2025 12:00 PM;66,520.66;67,380.41;859.75;40,818.37
Mar 26, 2025 12:00 PM;Mar 26, 2025 1:00 PM;66,267.97;68,133.47;1,865.50;39,712.81
Mar 26, 2025 1:00 PM;Mar 26, 2025 2:00 PM;66,425.70;68,646.45;2,220.75;40,026.17
Mar 26, 2025 2:00 PM;Mar 26, 2025 3:00 PM;64,912.27;66,814.53;1,902.25;40,594.23
Mar 26, 2025 3:00 PM;Mar 26, 2025 4:00 PM;63,673.15;64,609.65;936.50;43,186.61
Mar 26, 2025 4:00 PM;Mar 26, 2025 5:00 PM;62,823.50;63,483.00;659.50;46,777.79
Mar 26, 2025 5:00 PM;Mar 26, 2025 6:00 PM;63,401.33;63,471.83;70.50;52,632.67
Mar 26, 2025 6:00 PM;Mar 26, 2025 7:00 PM;64,889.94;64,898.69;8.75;56,739.13
Mar 26, 2025 7:00 PM;Mar 26, 2025 8:00 PM;64,512.76;64,516.01;3.25;56,660.00
Mar 26, 2025 8:00 PM;Mar 26, 2025 9:00 PM;61,772.36;61,778.86;6.50;53,748.86
Mar 26, 2025 9:00 PM;Mar 26, 2025 10:00 PM;58,056.24;58,177.24;121.00;50,268.86
Mar 26, 2025 10:00 PM;Mar 26, 2025 11:00 PM;54,174.35;54,229.60;55.25;46,628.95
Mar 26, 2025 11:00 PM;Mar 27, 2025 12:00 AM;50,103.92;50,405.42;301.50;42,688.18
Mar 27, 2025 12:00 AM;Mar 27, 2025 1:00 AM;47,413.11;47,851.61;438.50;39,655.25
Mar 27, 2025 1:00 AM;Mar 27, 2025 2:00 AM;45,769.66;46,644.41;874.75;37,770.46
Mar 27, 2025 2:00 AM;Mar 27, 2025 3:00 AM;44,882.61;46,459.36;1,576.75;36,464.59
Mar 27, 2025 3:00 AM;Mar 27, 2025 4:00 AM;45,464.11;47,297.11;1,833.00;36,325.87
Mar 27, 2025 4:00 AM;Mar 27, 2025 5:00 AM;46,665.23;47,620.73;955.50;36,862.80
Mar 27, 2025 5:00 AM;Mar 27, 2025 6:00 AM;50,772.60;51,218.10;445.50;40,546.41
Mar 27, 2025 6:00 AM;Mar 27, 2025 7:00 AM;57,085.13;57,161.38;76.25;46,507.60
Mar 27, 2025 7:00 AM;Mar 27, 2025 8:00 AM;61,148.13;61,200.38;52.25;46,558.71
Mar 27, 2025 8:00 AM;Mar 27, 2025 9:00 AM;63,669.71;63,899.21;229.50;42,703.92
Mar 27, 2025 9:00 AM;Mar 27, 2025 10:00 AM;63,050.09;64,660.34;1,610.25;34,477.48
Mar 27, 2025 10:00 AM;Mar 27, 2025 11:00 AM;62,667.92;67,399.92;4,732.00;27,653.08
Mar 27, 2025 11:00 AM;Mar 27, 2025 12:00 PM;62,527.43;67,377.93;4,850.50;22,399.57
Mar 27, 2025 12:00 PM;Mar 27, 2025 1:00 PM;61,663.23;66,260.48;4,597.25;18,403.46
Mar 27, 2025 1:00 PM;Mar 27, 2025 2:00 PM;60,518.09;65,446.59;4,928.50;17,392.44
Mar 27, 2025 2:00 PM;Mar 27, 2025 3:00 PM;59,084.04;64,420.29;5,336.25;19,140.38
Mar 27, 2025 3:00 PM;Mar 27, 2025 4:00 PM;58,768.19;63,590.69;4,822.50;25,501.31
Mar 27, 2025 4:00 PM;Mar 27, 2025 5:00 PM;58,383.42;59,248.17;864.75;34,671.00
Mar 27, 2025 5:00 PM;Mar 27, 2025 6:00 PM;60,940.36;61,192.86;252.50;47,581.55
Mar 27, 2025 6:00 PM;Mar 27, 2025 7:00 PM;63,439.81;63,443.56;3.75;55,596.47
Mar 27, 2025 7:00 PM;Mar 27, 2025 8:00 PM;64,218.92;64,219.92;1.00;55,917.49
Mar 27, 2025 8:00 PM;Mar 27, 2025 9:00 PM;61,232.29;61,235.04;2.75;52,004.53
Mar 27, 2025 9:00 PM;Mar 27, 2025 10:00 PM;57,727.30;58,001.55;274.25;47,859.23
Mar 27, 2025 10:00 PM;Mar 27, 2025 11:00 PM;53,848.40;53,972.90;124.50;43,442.99
Mar 27, 2025 11:00 PM;Mar 28, 2025 12:00 AM;49,933.94;50,190.44;256.50;39,047.73
Mar 28, 2025 12:00 AM;Mar 28, 2025 1:00 AM;47,357.84;47,728.84;371.00;36,048.59
Mar 28, 2025 1:00 AM;Mar 28, 2025 2:00 AM;45,639.03;46,571.28;932.25;33,485.48
Mar 28, 2025 2:00 AM;Mar 28, 2025 3:00 AM;45,604.67;47,831.92;2,227.25;32,892.90
Mar 28, 2025 3:00 AM;Mar 28, 2025 4:00 AM;46,493.34;49,029.59;2,536.25;32,970.64
Mar 28, 2025 4:00 AM;Mar 28, 2025 5:00 AM;47,868.88;49,742.63;1,873.75;33,914.25
Mar 28, 2025 5:00 AM;Mar 28, 2025 6:00 AM;51,331.25;51,643.75;312.50;36,269.83
Mar 28, 2025 6:00 AM;Mar 28, 2025 7:00 AM;57,229.59;57,239.84;10.25;40,598.73
Mar 28, 2025 7:00 AM;Mar 28, 2025 8:00 AM;61,327.82;61,517.57;189.75;37,592.67
Mar 28, 2025 8:00 AM;Mar 28, 2025 9:00 AM;63,147.74;64,618.74;1,471.00;30,589.95
Mar 28, 2025 9:00 AM;Mar 28, 2025 10:00 AM;63,201.04;67,512.54;4,311.50;22,550.52
Mar 28, 2025 10:00 AM;Mar 28, 2025 11:00 AM;60,790.19;66,681.44;5,891.25;13,609.79
Mar 28, 2025 11:00 AM;Mar 28, 2025 12:00 PM;58,998.55;64,865.30;5,866.75;7,275.22
Mar 28, 2025 12:00 PM;Mar 28, 2025 1:00 PM;57,016.18;62,317.43;5,301.25;5,443.25
Mar 28, 2025 1:00 PM;Mar 28, 2025 2:00 PM;55,057.32;59,953.57;4,896.25;7,143.75
Mar 28, 2025 2:00 PM;Mar 28, 2025 3:00 PM;54,242.51;59,777.51;5,535.00;11,287.91
Mar 28, 2025 3:00 PM;Mar 28, 2025 4:00 PM;54,242.98;59,030.73;4,787.75;18,728.24
Mar 28, 2025 4:00 PM;Mar 28, 2025 5:00 PM;54,551.53;56,605.53;2,054.00;30,651.39
Mar 28, 2025 5:00 PM;Mar 28, 2025 6:00 PM;56,984.74;57,268.49;283.75;44,233.88
Mar 28, 2025 6:00 PM;Mar 28, 2025 7:00 PM;59,363.80;59,365.30;1.50;51,611.07
Mar 28, 2025 7:00 PM;Mar 28, 2025 8:00 PM;60,166.67;60,168.17;1.50;51,553.24
Mar 28, 2025 8:00 PM;Mar 28, 2025 9:00 PM;56,677.63;56,756.38;78.75;47,368.68
Mar 28, 2025 9:00 PM;Mar 28, 2025 10:00 PM;53,617.95;53,842.45;224.50;44,197.28
Mar 28, 2025 10:00 PM;Mar 28, 2025 11:00 PM;50,188.18;50,395.43;207.25;41,221.71
Mar 28, 2025 11:00 PM;Mar 29, 2025 12:00 AM;46,588.91;46,832.41;243.50;37,981.85
Mar 29, 2025 12:00 AM;Mar 29, 2025 1:00 AM;43,635.63;43,835.63;200.00;35,547.52
Mar 29, 2025 1:00 AM;Mar 29, 2025 2:00 AM;40,994.82;41,026.82;32.00;32,974.60
Mar 29, 2025 2:00 AM;Mar 29, 2025 3:00 AM;39,647.35;39,705.60;58.25;30,872.64
Mar 29, 2025 3:00 AM;Mar 29, 2025 4:00 AM;39,669.52;39,808.77;139.25;29,899.39
Mar 29, 2025 4:00 AM;Mar 29, 2025 5:00 AM;40,290.27;40,521.02;230.75;29,231.08
Mar 29, 2025 5:00 AM;Mar 29, 2025 6:00 AM;40,732.84;40,986.84;254.00;28,451.86
Mar 29, 2025 6:00 AM;Mar 29, 2025 7:00 AM;42,413.75;42,681.75;268.00;29,180.68
Mar 29, 2025 7:00 AM;Mar 29, 2025 8:00 AM;45,379.69;45,603.19;223.50;29,071.32
Mar 29, 2025 8:00 AM;Mar 29, 2025 9:00 AM;48,262.97;49,021.22;758.25;26,762.09
Mar 29, 2025 9:00 AM;Mar 29, 2025 10:00 AM;50,469.14;52,710.64;2,241.50;21,603.26
Mar 29, 2025 10:00 AM;Mar 29, 2025 11:00 AM;52,171.42;57,421.42;5,250.00;17,831.90
Mar 29, 2025 11:00 AM;Mar 29, 2025 12:00 PM;52,542.77;58,422.52;5,879.75;15,087.63
Mar 29, 2025 12:00 PM;Mar 29, 2025 1:00 PM;51,700.88;57,433.88;5,733.00;13,538.25
Mar 29, 2025 1:00 PM;Mar 29, 2025 2:00 PM;50,052.40;55,872.90;5,820.50;10,880.09
Mar 29, 2025 2:00 PM;Mar 29, 2025 3:00 PM;48,957.45;54,635.20;5,677.75;11,754.23
Mar 29, 2025 3:00 PM;Mar 29, 2025 4:00 PM;48,816.44;54,349.69;5,533.25;14,504.26
Mar 29, 2025 4:00 PM;Mar 29, 2025 5:00 PM;49,420.55;52,701.55;3,281.00;20,513.61
Mar 29, 2025 5:00 PM;Mar 29, 2025 6:00 PM;50,626.45;50,772.95;146.50;31,275.68
Mar 29, 2025 6:00 PM;Mar 29, 2025 7:00 PM;52,426.87;52,429.37;2.50;40,512.15
Mar 29, 2025 7:00 PM;Mar 29, 2025 8:00 PM;52,325.38;52,330.63;5.25;41,721.05
Mar 29, 2025 8:00 PM;Mar 29, 2025 9:00 PM;49,757.60;49,765.35;7.75;38,745.85
Mar 29, 2025 9:00 PM;Mar 29, 2025 10:00 PM;47,470.49;47,477.49;7.00;35,865.57
Mar 29, 2025 10:00 PM;Mar 29, 2025 11:00 PM;45,893.53;45,918.78;25.25;33,198.60
Mar 29, 2025 11:00 PM;Mar 30, 2025 12:00 AM;43,012.68;43,108.93;96.25;28,140.89
Mar 30, 2025 12:00 AM;Mar 30, 2025 1:00 AM;40,779.73;40,965.98;186.25;23,534.04
Mar 30, 2025 1:00 AM;Mar 29, 2025 2:00 AM;39,485.14;40,079.39;594.25;19,294.52
Mar 30, 2025 3:00 AM;Mar 30, 2025 4:00 AM;39,289.17;40,205.67;916.50;15,100.85
Mar 30, 2025 4:00 AM;Mar 30, 2025 5:00 AM;39,881.18;41,273.43;1,392.25;12,730.08
Mar 30, 2025 5:00 AM;Mar 30, 2025 6:00 AM;40,344.92;41,976.42;1,631.50;10,777.22
Mar 30, 2025 6:00 AM;Mar 30, 2025 7:00 AM;40,853.76;42,469.01;1,615.25;7,038.15
Mar 30, 2025 7:00 AM;Mar 30, 2025 8:00 AM;42,777.30;45,081.05;2,303.75;6,050.44
Mar 30, 2025 8:00 AM;Mar 30, 2025 9:00 AM;45,277.57;47,951.82;2,674.25;4,607.54
Mar 30, 2025 9:00 AM;Mar 30, 2025 10:00 AM;48,259.53;51,355.28;3,095.75;1,642.99
Mar 30, 2025 10:00 AM;Mar 30, 2025 11:00 AM;50,892.31;55,085.81;4,193.50;1,430.60
Mar 30, 2025 11:00 AM;Mar 30, 2025 12:00 PM;52,105.95;56,687.45;4,581.50;1,372.35
Mar 30, 2025 12:00 PM;Mar 30, 2025 1:00 PM;52,419.64;57,475.39;5,055.75;2,590.00
Mar 30, 2025 1:00 PM;Mar 30, 2025 2:00 PM;50,781.10;56,051.10;5,270.00;6,886.35
Mar 30, 2025 2:00 PM;Mar 30, 2025 3:00 PM;48,677.18;53,993.43;5,316.25;6,410.81
Mar 30, 2025 3:00 PM;Mar 30, 2025 4:00 PM;48,019.18;53,187.43;5,168.25;4,471.84
Mar 30, 2025 4:00 PM;Mar 30, 2025 5:00 PM;48,023.18;53,112.43;5,089.25;2,849.85
Mar 30, 2025 5:00 PM;Mar 30, 2025 6:00 PM;49,677.53;52,999.28;3,321.75;3,664.69
Mar 30, 2025 6:00 PM;Mar 30, 2025 7:00 PM;51,076.13;53,046.88;1,970.75;6,756.11
Mar 30, 2025 7:00 PM;Mar 30, 2025 8:00 PM;52,313.37;53,156.87;843.50;11,703.71
Mar 30, 2025 8:00 PM;Mar 30, 2025 9:00 PM;52,218.43;52,462.68;244.25;12,945.88
Mar 30, 2025 9:00 PM;Mar 30, 2025 10:00 PM;50,238.04;50,363.04;125.00;12,868.90
Mar 30, 2025 10:00 PM;Mar 30, 2025 11:00 PM;48,854.42;49,100.67;246.25;14,793.04
Mar 30, 2025 11:00 PM;Mar 31, 2025 12:00 AM;46,234.51;46,532.26;297.75;13,602.15
Mar 31, 2025 12:00 AM;Mar 31, 2025 1:00 AM;43,828.87;45,221.87;1,393.00;11,331.45
Mar 31, 2025 1:00 AM;Mar 31, 2025 2:00 AM;41,727.33;43,833.58;2,106.25;10,869.35
Mar 31, 2025 2:00 AM;Mar 31, 2025 3:00 AM;41,537.91;44,093.91;2,556.00;12,377.58
Mar 31, 2025 3:00 AM;Mar 31, 2025 4:00 AM;41,901.23;43,226.48;1,325.25;14,290.15
Mar 31, 2025 4:00 AM;Mar 31, 2025 5:00 AM;43,796.67;44,671.92;875.25;17,197.83
Mar 31, 2025 5:00 AM;Mar 31, 2025 6:00 AM;48,626.82;49,346.32;719.50;23,405.14
Mar 31, 2025 6:00 AM;Mar 31, 2025 7:00 AM;57,018.86;57,313.36;294.50;33,490.38
Mar 31, 2025 7:00 AM;Mar 31, 2025 8:00 AM;61,215.91;61,216.16;0.25;39,437.27
Mar 31, 2025 8:00 AM;Mar 31, 2025 9:00 AM;63,875.55;63,876.80;1.25;41,960.71
Mar 31, 2025 9:00 AM;Mar 31, 2025 10:00 AM;64,927.58;64,928.83;1.25;39,918.79
Mar 31, 2025 10:00 AM;Mar 31, 2025 11:00 AM;65,097.59;65,114.84;17.25;36,297.34
Mar 31, 2025 11:00 AM;Mar 31, 2025 12:00 PM;64,573.42;65,196.42;623.00;32,421.96
Mar 31, 2025 12:00 PM;Mar 31, 2025 1:00 PM;63,853.70;66,241.20;2,387.50;28,793.68
Mar 31, 2025 1:00 PM;Mar 31, 2025 2:00 PM;62,720.62;66,843.12;4,122.50;26,167.30
Mar 31, 2025 2:00 PM;Mar 31, 2025 3:00 PM;60,806.56;65,680.06;4,873.50;23,905.73
Mar 31, 2025 3:00 PM;Mar 31, 2025 4:00 PM;59,015.51;63,323.76;4,308.25;24,431.33
Mar 31, 2025 4:00 PM;Mar 31, 2025 5:00 PM;58,073.27;60,578.77;2,505.50;28,147.70
Mar 31, 2025 5:00 PM;Mar 31, 2025 6:00 PM;58,843.43;59,745.18;901.75;35,608.97
Mar 31, 2025 6:00 PM;Mar 31, 2025 7:00 PM;60,517.94;60,709.69;191.75;44,743.15
Mar 31, 2025 7:00 PM;Mar 31, 2025 8:00 PM;61,000.31;61,016.31;16.00;50,680.15
Mar 31, 2025 8:00 PM;Mar 31, 2025 9:00 PM;59,565.51;59,566.51;1.00;50,421.43
Mar 31, 2025 9:00 PM;Mar 31, 2025 10:00 PM;56,481.55;56,483.05;1.50;47,486.14
Mar 31, 2025 10:00 PM;Mar 31, 2025 11:00 PM;53,103.67;53,158.92;55.25;44,617.88
Mar 31, 2025 11:00 PM;Apr 1, 2025 12:00 AM;49,758.33;50,046.58;288.25;41,804.95
Apr 1, 2025 12:00 AM;Apr 1, 2025 1:00 AM;46,679.62;47,257.37;577.75;39,178.12
Apr 1, 2025 1:00 AM;Apr 1, 2025 2:00 AM;44,634.29;45,270.04;635.75;37,517.29
Apr 1, 2025 2:00 AM;Apr 1, 2025 3:00 AM;43,877.27;45,003.02;1,125.75;37,002.77
Apr 1, 2025 3:00 AM;Apr 1, 2025 4:00 AM;44,109.89;45,021.39;911.50;37,156.14
Apr 1, 2025 4:00 AM;Apr 1, 2025 5:00 AM;45,956.42;46,673.92;717.50;38,392.92
Apr 1, 2025 5:00 AM;Apr 1, 2025 6:00 AM;50,106.29;50,570.54;464.25;41,657.79
Apr 1, 2025 6:00 AM;Apr 1, 2025 7:00 AM;57,448.06;57,483.31;35.25;48,127.06
Apr 1, 2025 7:00 AM;Apr 1, 2025 8:00 AM;62,027.61;62,027.61;0.00;50,543.11
Apr 1, 2025 8:00 AM;Apr 1, 2025 9:00 AM;64,315.76;64,404.51;88.75;46,973.26
Apr 1, 2025 9:00 AM;Apr 1, 2025 10:00 AM;64,567.85;64,696.85;129.00;39,434.85
Apr 1, 2025 10:00 AM;Apr 1, 2025 11:00 AM;63,056.41;64,393.16;1,336.75;27,791.66
Apr 1, 2025 11:00 AM;Apr 1, 2025 12:00 PM;63,482.93;67,226.18;3,743.25;20,562.18
Apr 1, 2025 12:00 PM;Apr 1, 2025 1:00 PM;62,051.90;66,051.90;4,000.00;15,775.65
Apr 1, 2025 1:00 PM;Apr 1, 2025 2:00 PM;61,117.77;64,921.77;3,804.00;13,755.02
Apr 1, 2025 2:00 PM;Apr 1, 2025 3:00 PM;59,344.89;64,090.89;4,746.00;12,540.89
Apr 1, 2025 3:00 PM;Apr 1, 2025 4:00 PM;57,611.95;62,398.20;4,786.25;13,374.20
Apr 1, 2025 4:00 PM;Apr 1, 2025 5:00 PM;56,541.84;61,214.34;4,672.50;16,617.09
Apr 1, 2025 5:00 PM;Apr 1, 2025 6:00 PM;57,235.70;59,235.45;1,999.75;23,955.95
Apr 1, 2025 6:00 PM;Apr 1, 2025 7:00 PM;59,619.09;60,120.09;501.00;36,061.59
Apr 1, 2025 7:00 PM;Apr 1, 2025 8:00 PM;60,108.11;60,135.61;27.50;42,111.86
Apr 1, 2025 8:00 PM;Apr 1, 2025 9:00 PM;59,789.99;59,809.74;19.75;39,957.49
Apr 1, 2025 9:00 PM;Apr 1, 2025 10:00 PM;57,215.83;57,410.08;194.25;33,795.08
Apr 1, 2025 10:00 PM;Apr 1, 2025 11:00 PM;53,173.72;53,493.47;319.75;28,431.22
Apr 1, 2025 11:00 PM;Apr 2, 2025 12:00 AM;48,826.14;49,772.89;946.75;23,585.39
Apr 2, 2025 12:00 AM;Apr 2, 2025 1:00 AM;45,719.23;47,144.48;1,425.25;21,226.23
Apr 2, 2025 1:00 AM;Apr 2, 2025 2:00 AM;43,933.26;45,786.76;1,853.50;20,921.26
Apr 2, 2025 2:00 AM;Apr 2, 2025 3:00 AM;43,296.02;45,768.77;2,472.75;21,340.02
Apr 2, 2025 3:00 AM;Apr 2, 2025 4:00 AM;43,676.21;45,198.21;1,522.00;22,164.96
Apr 2, 2025 4:00 AM;Apr 2, 2025 5:00 AM;44,898.06;45,547.81;649.75;23,807.81
Apr 2, 2025 5:00 AM;Apr 2, 2025 6:00 AM;48,993.28;49,143.28;150.00;28,181.53
Apr 2, 2025 6:00 AM;Apr 2, 2025 7:00 AM;56,320.88;56,343.88;23.00;35,089.13
Apr 2, 2025 7:00 AM;Apr 2, 2025 8:00 AM;60,837.73;60,837.73;0.00;38,180.48
Apr 2, 2025 8:00 AM;Apr 2, 2025 9:00 AM;63,137.95;63,138.45;0.50;35,263.95
Apr 2, 2025 9:00 AM;Apr 2, 2025 10:00 AM;63,273.36;64,126.36;853.00;26,998.86
Apr 2, 2025 10:00 AM;Apr 2, 2025 11:00 AM;61,521.87;65,006.87;3,485.00;15,646.37
Apr 2, 2025 11:00 AM;Apr 2, 2025 12:00 PM;60,808.92;65,667.42;4,858.50;8,772.17
Apr 2, 2025 12:00 PM;Apr 2, 2025 1:00 PM;59,657.58;64,329.83;4,672.25;7,755.08
Apr 2, 2025 1:00 PM;Apr 2, 2025 2:00 PM;58,486.24;63,226.74;4,740.50;6,949.49
Apr 2, 2025 2:00 PM;Apr 2, 2025 3:00 PM;56,692.79;62,160.04;5,467.25;3,606.04
Apr 2, 2025 3:00 PM;Apr 2, 2025 4:00 PM;56,361.69;61,713.19;5,351.50;3,034.44
Apr 2, 2025 4:00 PM;Apr 2, 2025 5:00 PM;56,163.17;61,516.92;5,353.75;5,764.17
Apr 2, 2025 5:00 PM;Apr 2, 2025 6:00 PM;57,423.38;61,535.88;4,112.50;12,150.63
Apr 2, 2025 6:00 PM;Apr 2, 2025 7:00 PM;58,822.92;59,947.42;1,124.50;22,115.92
Apr 2, 2025 7:00 PM;Apr 2, 2025 8:00 PM;59,304.92;59,311.92;7.00;28,729.42
Apr 2, 2025 8:00 PM;Apr 2, 2025 9:00 PM;59,238.77;59,261.77;23.00;27,933.77
Apr 2, 2025 9:00 PM;Apr 2, 2025 10:00 PM;56,511.39;56,670.64;159.25;23,688.64
Apr 2, 2025 10:00 PM;Apr 2, 2025 11:00 PM;52,724.82;52,951.57;226.75;20,988.82
Apr 2, 2025 11:00 PM;Apr 3, 2025 12:00 AM;49,258.80;50,003.30;744.50;18,513.80
Apr 3, 2025 12:00 AM;Apr 3, 2025 1:00 AM;45,614.57;47,972.57;2,358.00;16,863.32
Apr 3, 2025 1:00 AM;Apr 3, 2025 2:00 AM;44,310.08;47,448.33;3,138.25;17,739.08
Apr 3, 2025 2:00 AM;Apr 3, 2025 3:00 AM;43,064.56;45,641.81;2,577.25;18,792.81
Apr 3, 2025 3:00 AM;Apr 3, 2025 4:00 AM;42,802.30;44,275.55;1,473.25;20,464.05
Apr 3, 2025 4:00 AM;Apr 3, 2025 5:00 AM;44,545.36;45,105.61;560.25;23,297.61
Apr 3, 2025 5:00 AM;Apr 3, 2025 6:00 AM;48,441.17;48,564.42;123.25;27,974.42
Apr 3, 2025 6:00 AM;Apr 3, 2025 7:00 AM;55,122.90;55,123.40;0.50;35,468.65
Apr 3, 2025 7:00 AM;Apr 3, 2025 8:00 AM;59,428.84;59,428.84;0.00;38,966.84
Apr 3, 2025 8:00 AM;Apr 3, 2025 9:00 AM;62,297.45;62,339.45;42.00;35,931.45
Apr 3, 2025 9:00 AM;Apr 3, 2025 10:00 AM;62,676.18;63,298.18;622.00;28,639.18
Apr 3, 2025 10:00 AM;Apr 3, 2025 11:00 AM;61,778.86;64,526.36;2,747.50;19,053.61
Apr 3, 2025 11:00 AM;Apr 3, 2025 12:00 PM;60,813.63;64,909.38;4,095.75;11,603.13
Apr 3, 2025 12:00 PM;Apr 3, 2025 1:00 PM;58,650.52;63,475.77;4,825.25;5,464.52
Apr 3, 2025 1:00 PM;Apr 3, 2025 2:00 PM;56,992.17;61,548.67;4,556.50;4,311.67
Apr 3, 2025 2:00 PM;Apr 3, 2025 3:00 PM;55,534.58;60,955.08;5,420.50;4,165.83
Apr 3, 2025 3:00 PM;Apr 3, 2025 4:00 PM;54,794.66;60,079.41;5,284.75;6,666.91
Apr 3, 2025 4:00 PM;Apr 3, 2025 5:00 PM;54,549.41;59,560.66;5,011.25;13,847.16
Apr 3, 2025 5:00 PM;Apr 3, 2025 6:00 PM;55,221.67;57,307.67;2,086.00;26,184.42
Apr 3, 2025 6:00 PM;Apr 3, 2025 7:00 PM;57,910.91;58,202.66;291.75;41,853.66
Apr 3, 2025 7:00 PM;Apr 3, 2025 8:00 PM;59,363.86;59,365.86;2.00;50,386.11
Apr 3, 2025 8:00 PM;Apr 3, 2025 9:00 PM;58,950.52;58,952.77;2.25;48,520.27
Apr 3, 2025 9:00 PM;Apr 3, 2025 10:00 PM;55,777.23;55,919.98;142.75;43,138.23
Apr 3, 2025 10:00 PM;Apr 3, 2025 11:00 PM;51,894.41;52,166.41;272.00;38,947.16
Apr 3, 2025 11:00 PM;Apr 4, 2025 12:00 AM;47,906.75;48,453.75;547.00;35,743.00
Apr 4, 2025 12:00 AM;Apr 4, 2025 1:00 AM;44,844.29;45,595.29;751.00;34,297.04
Apr 4, 2025 1:00 AM;Apr 4, 2025 2:00 AM;43,132.01;43,474.01;342.00;34,596.01
Apr 4, 2025 2:00 AM;Apr 4, 2025 3:00 AM;42,304.11;42,438.61;134.50;35,521.86
Apr 4, 2025 3:00 AM;Apr 4, 2025 4:00 AM;42,580.79;42,698.04;117.25;37,016.54
Apr 4, 2025 4:00 AM;Apr 4, 2025 5:00 AM;44,243.84;44,301.34;57.50;39,519.59
Apr 4, 2025 5:00 AM;Apr 4, 2025 6:00 AM;48,135.53;48,169.28;33.75;43,941.78
Apr 4, 2025 6:00 AM;Apr 4, 2025 7:00 AM;55,263.65;55,266.15;2.50;50,983.15
Apr 4, 2025 7:00 AM;Apr 4, 2025 8:00 AM;59,444.40;59,445.40;1.00;52,112.65
Apr 4, 2025 8:00 AM;Apr 4, 2025 9:00 AM;62,401.75;62,537.00;135.25;45,380.00
Apr 4, 2025 9:00 AM;Apr 4, 2025 10:00 AM;61,635.46;62,583.21;947.75;33,001.21
Apr 4, 2025 10:00 AM;Apr 4, 2025 11:00 AM;60,311.81;63,334.56;3,022.75;22,181.81
Apr 4, 2025 11:00 AM;Apr 4, 2025 12:00 PM;59,498.59;63,623.09;4,124.50;13,241.34
Apr 4, 2025 12:00 PM;Apr 4, 2025 1:00 PM;57,594.11;62,567.36;4,973.25;7,348.86
Apr 4, 2025 1:00 PM;Apr 4, 2025 2:00 PM;56,107.93;61,039.93;4,932.00;6,220.68
Apr 4, 2025 2:00 PM;Apr 4, 2025 3:00 PM;53,719.31;59,724.31;6,005.00;6,423.56
Apr 4, 2025 3:00 PM;Apr 4, 2025 4:00 PM;52,745.42;58,661.67;5,916.25;9,158.67
Apr 4, 2025 4:00 PM;Apr 4, 2025 5:00 PM;52,837.14;57,610.39;4,773.25;15,979.39
Apr 4, 2025 5:00 PM;Apr 4, 2025 6:00 PM;53,593.96;55,523.21;1,929.25;26,366.96
Apr 4, 2025 6:00 PM;Apr 4, 2025 7:00 PM;56,222.74;56,484.49;261.75;39,403.74
